Date,AAPL,MSFT,SPY
17-06-2019,46.37892914,124.7381363,260.6744995
18-06-2019,47.46968079,126.9070587,263.4041138
19-06-2019,47.33094406,127.4046555,263.9985657
20-06-2019,47.71127701,128.5877686,266.5210266
21-06-2019,47.54861069,128.6065521,266.1336365
24-06-2019,47.50077438,129.3670807,265.8077087
25-06-2019,46.78078079,125.282692,263.200592
26-06-2019,47.79260635,125.7521362,262.9382324
27-06-2019,47.77825928,125.9587326,263.8705444
28-06-2019,47.34290314,125.7803421,265.2283936
01-07-2019,48.21120453,127.3952942,267.636261
02-07-2019,48.49346542,128.2403717,268.333252
03-07-2019,48.89532852,129.0666351,270.4786377
05-07-2019,48.85227203,128.6910248,270.1708069
08-07-2019,47.84523773,128.5971527,268.6862793
09-07-2019,48.13705063,128.1277008,269.0212097
10-07-2019,48.61306763,129.432785,270.3065491
11-07-2019,48.25904846,129.9492035,270.9403381
12-07-2019,48.62981033,130.4186859,272.1532593
15-07-2019,49.08669281,130.4186859,272.2437744
16-07-2019,48.91685486,128.7098236,271.3657227
17-07-2019,48.64176941,127.9493332,269.5191345
18-07-2019,49.19432449,128.0901337,270.5057373
19-07-2019,48.4599762,128.2778931,269.0031433
22-07-2019,49.56749344,129.977356,269.6639404
23-07-2019,49.95499039,130.7848969,271.592041
24-07-2019,49.91433334,132.127533,272.8684692
25-07-2019,49.51964951,131.6299438,271.5649414
26-07-2019,49.69187927,132.7096863,273.3843689
29-07-2019,50.15591431,132.4186859,272.8865051
30-07-2019,49.9406395,131.7801666,272.2166748
31-07-2019,50.9596405,127.9493332,269.2384949
01-08-2019,49.85692215,129.6300201,266.894043
02-08-2019,48.80204773,128.540802,264.8843079
05-08-2019,46.2473526,124.1371689,256.9185181
06-08-2019,47.12282562,126.4657593,260.5212708
07-08-2019,47.61079788,127.0197067,260.6750488
08-08-2019,48.66091919,130.4093018,265.7895813
09-08-2019,48.25992966,129.3013458,263.979126
12-08-2019,48.13746643,127.4986191,260.7655945
13-08-2019,50.1760025,130.1370087,264.8210449
14-08-2019,48.68252182,126.2180023,256.9909058
15-08-2019,48.44000244,125.9354095,257.6697998
16-08-2019,49.5829277,128.243515,261.4717407
19-08-2019,50.50736237,130.3913574,264.6218872
20-08-2019,50.50976181,129.3079987,262.5941772
21-08-2019,51.05722046,130.7493744,264.7305298
22-08-2019,51.01399612,129.7978516,264.6490173
23-08-2019,48.65610123,125.6622162,257.8508301
26-08-2019,49.58053589,127.6028824,260.702301
27-08-2019,49.0210762,127.87603,259.6793213
28-08-2019,49.35002899,127.7064743,261.5079651
29-08-2019,50.18561554,130.1181183,264.8481445
30-08-2019,50.12078094,129.87323,264.7305298
03-09-2019,49.39084625,128.1586761,263.1825562
04-09-2019,50.22883987,129.6565552,266.1698303
05-09-2019,51.21088409,131.9364014,269.5915527
06-09-2019,51.20606613,131.0414276,269.7996826
09-09-2019,51.42458344,129.5529633,269.9355164
10-09-2019,52.0320549,128.1963501,269.8721313
11-09-2019,53.6864357,128.2340088,271.7912903
12-09-2019,53.56637955,129.5529633,272.7327271
13-09-2019,52.52429962,129.3645325,272.5516357
16-09-2019,52.80042267,128.4319153,271.7097168
17-09-2019,52.99251175,129.430481,272.3976135
18-09-2019,53.48953629,130.4949951,272.5606384
19-09-2019,53.05493164,132.8972778,272.542511
20-09-2019,52.2793808,131.3617096,271.2547302
23-09-2019,52.51708603,131.079071,271.1911011
24-09-2019,52.26737976,129.4210663,269.0631714
25-09-2019,53.0717392,131.2863464,270.6546021
26-09-2019,52.79802322,131.4559326,270.0907898
27-09-2019,52.54110336,129.7507935,268.6357117
30-09-2019,53.77767563,130.9755096,269.8816833
01-10-2019,53.926548,129.1289978,266.6714478
02-10-2019,52.57471466,126.8492203,261.9607544
03-10-2019,53.02133179,128.3847504,264.1069031
04-10-2019,54.50761795,130.1181183,267.6808777
07-10-2019,54.51961136,129.1761475,266.5259094
08-10-2019,53.8809166,127.8101425,262.3882141
09-10-2019,54.51240921,130.2312317,264.8798828
10-10-2019,55.24716949,131.0414276,266.6714478
11-10-2019,56.71663666,131.5877991,269.4360046
14-10-2019,56.63500214,131.4653625,269.1359253
15-10-2019,56.50292587,133.3683319,271.8005371
16-10-2019,56.27482605,132.2754669,271.3638916
17-10-2019,56.49333191,131.597229,272.1642456
18-10-2019,56.7646637,129.449295,270.9729614
21-10-2019,57.74910736,130.410202,272.8097839
22-10-2019,57.61705399,128.469574,271.9187012
23-10-2019,58.39020538,129.2891235,272.7097473
24-10-2019,58.48625565,131.8327637,273.1553345
25-10-2019,59.20658875,132.5769501,274.2740173
28-10-2019,59.79966354,135.8365326,275.8200073
29-10-2019,58.41661453,134.5553284,275.7380981
30-10-2019,58.4094162,136.232193,276.5839539
31-10-2019,59.73003006,135.0640259,275.8471985
01-11-2019,61.4252243,135.3937531,278.40271
04-11-2019,61.82859039,136.1756897,279.5212097
05-11-2019,61.73975372,136.0908508,279.2120056
06-11-2019,61.7661705,135.7140656,279.2756958
07-11-2019,62.47903061,135.90242,280.2578735
08-11-2019,62.65003586,137.5040131,280.9489746
11-11-2019,63.14613342,137.6452484,280.4124451
12-11-2019,63.08831406,138.5496521,281.00354
13-11-2019,63.6928215,138.7757263,281.0945129
14-11-2019,63.25209045,139.4823151,281.5037231
15-11-2019,64.00349426,141.2816925,283.540741
18-11-2019,64.32623291,141.6302338,283.7499084
19-11-2019,64.13114929,141.6773224,283.6680298
20-11-2019,63.38454819,141.4315948,282.6131592
21-11-2019,63.1003685,141.2992096,282.1584778
22-11-2019,63.04499054,141.4032288,282.7858887
25-11-2019,64.15042114,142.953476,284.9776001
26-11-2019,63.64947128,143.7096405,285.6233215
27-11-2019,64.50441742,143.9838257,286.8964844
29-11-2019,64.36232758,143.0952606,285.832428
02-12-2019,63.61816788,141.365387,283.4043884
03-12-2019,62.48383331,141.1385345,281.5037231
04-12-2019,63.03534698,141.6489716,283.2406616
05-12-2019,63.96015549,141.7245789,283.7499084
06-12-2019,65.19561005,143.4450073,286.3416748
09-12-2019,64.2828598,143.076355,285.4413757
10-12-2019,64.65856934,142.858902,285.1230774
11-12-2019,65.21005249,143.3977051,285.9324341
12-12-2019,65.37625885,144.8534546,288.3969727
13-12-2019,66.26491547,146.0728455,288.5697632
16-12-2019,67.39920807,147.018158,290.552124
17-12-2019,67.5316925,146.2240753,290.6159058
18-12-2019,67.37031555,145.9216003,290.6340637
19-12-2019,67.4377594,147.1882477,291.8253784
20-12-2019,67.29805756,148.7952118,293.1047668
23-12-2019,68.39625549,148.7952118,293.5525208
24-12-2019,68.46129608,148.7668915,293.5617065
26-12-2019,69.81958771,149.9862976,295.1243896
27-12-2019,69.79311371,150.2603912,295.0512085
30-12-2019,70.20733643,148.9654083,293.42453
31-12-2019,70.7203064,149.0693512,294.1374512
02-01-2020,72.33386993,151.8295593,296.8881531
03-01-2020,71.63064575,149.9390259,294.6401062
06-01-2020,72.20140839,150.3265381,295.7641602
07-01-2020,71.86185455,148.9559021,294.9325562
08-01-2020,73.0178299,151.3285675,296.5044556
09-01-2020,74.56879425,153.2190857,298.5148621
10-01-2020,74.73738861,152.5101471,297.6557922
13-01-2020,76.33408356,154.3439636,299.7029114
14-01-2020,75.30332947,153.2569275,299.2459717
15-01-2020,74.98060608,154.2494202,299.9222107
16-01-2020,75.91985321,157.0758057,302.4171143
17-01-2020,76.76036835,157.9549561,303.3583679
21-01-2020,76.24018097,157.3877716,302.7644348
22-01-2020,76.51231384,156.631485,302.8008728
23-01-2020,76.88076782,157.5956879,303.1481018
24-01-2020,76.65923309,156.0076294,300.4522705
27-01-2020,74.40502167,153.3987122,295.6361389
28-01-2020,76.50990295,156.4046783,298.7342224
29-01-2020,78.11143494,158.8434601,298.4873657
30-01-2020,77.99824524,163.3240509,299.4561462
31-01-2020,74.53990173,160.9136047,294.0186768
03-02-2020,74.33519745,164.8364868,296.2027283
04-02-2020,76.78927612,170.2623749,300.7172852
05-02-2020,77.41542053,170.0543823,304.1900024
06-02-2020,78.32095337,173.5802765,305.2134399
07-02-2020,77.25634766,173.8260498,303.586853
10-02-2020,77.6233139,178.3727875,305.8532715
11-02-2020,77.15497589,174.3459473,306.3833618
12-02-2020,78.98724365,174.601181,308.3572388
13-02-2020,78.42476654,173.6559143,308.0282288
14-02-2020,78.44408417,175.206131,308.521637
18-02-2020,77.00773621,176.9832458,307.7266541
19-02-2020,78.12297058,177.5140381,309.1979065
20-02-2020,77.32154083,174.8031616,307.9277649
21-02-2020,75.57138062,169.2771759,304.7565308
24-02-2020,71.98171234,161.9786987,294.649231
25-02-2020,69.54351807,159.3057404,285.7206726
26-02-2020,70.64673615,161.2962646,284.6697693
27-02-2020,66.02867126,149.9315033,271.8847351
28-02-2020,65.9900589,153.5617523,270.7425232
02-03-2020,72.13378143,163.7796021,282.4673462
03-03-2020,69.8428421,155.9313965,274.3796387
04-03-2020,73.08248901,161.6564636,285.9126587
05-03-2020,70.71190643,157.5996399,276.4083862
06-03-2020,69.77284241,153.1447449,271.8390198
09-03-2020,64.2543869,142.7657166,250.6099854
10-03-2020,68.88206482,152.528595,263.5776978
11-03-2020,66.48977661,145.6187897,250.728653
12-03-2020,59.9235878,131.808548,226.7397003
13-03-2020,67.10292816,150.5476074,246.1227875
16-03-2020,58.47034073,128.3583832,219.1911316
17-03-2020,61.04129028,138.9269409,231.0257263
18-03-2020,59.54700089,133.0786438,219.3282623
19-03-2020,59.09074783,135.268219,219.7943115
20-03-2020,55.3393364,130.1876831,210.322464
23-03-2020,54.16369629,128.8891296,204.9448547
24-03-2020,59.59770203,140.604599,223.5135498
25-03-2020,59.26939011,139.2586365,226.8595886
26-03-2020,62.38832092,147.9694214,240.1058807
27-03-2020,59.80529022,141.893692,232.9541473
30-03-2020,61.51202393,151.8745728,240.519516
31-03-2020,61.38650513,149.4859924,236.9344788
01-04-2020,58.15652466,144.1780396,226.2712708
02-04-2020,59.12696075,147.1637421,231.4925537
03-04-2020,58.27722549,145.8083649,228.1465302
06-04-2020,63.36118317,156.6517487,243.4702454
07-04-2020,62.62730408,154.9645996,243.7184601
08-04-2020,64.23022461,156.5190735,251.899765
09-04-2020,64.69372559,156.5285492,255.7329254
13-04-2020,65.96350098,156.8792572,253.3981323
14-04-2020,69.2948761,164.6421967,260.871521
15-04-2020,68.66239929,162.9171143,255.3284454
16-04-2020,69.20796204,167.8080139,256.5602722
17-04-2020,68.26892853,169.2866669,263.491333
20-04-2020,66.85187531,165.9312439,258.8491211
21-04-2020,64.78546906,159.0688019,250.9897461
22-04-2020,66.65148926,164.4715424,256.5602722
23-04-2020,66.39321899,162.4810944,256.5419312
24-04-2020,68.30996704,165.447876,260.1177063
27-04-2020,68.35823059,164.973999,263.8681946
28-04-2020,67.25018311,160.9550323,262.6547852
29-04-2020,69.45902252,168.1776733,269.5307617
30-04-2020,70.92434692,169.8648682,267.0212097
01-05-2020,69.78252411,165.4668121,259.9523315
04-05-2020,70.76986694,169.5141602,260.669342
05-05-2020,71.83203125,171.3340302,263.0777283
06-05-2020,72.57313538,173.0212097,261.294281
07-05-2020,73.32390594,174.0259399,264.4473572
08-05-2020,75.06912231,175.0496063,268.8229675
11-05-2020,76.25035858,177.0021973,268.8781433
12-05-2020,75.37896729,172.9927673,263.5189819
13-05-2020,74.46881866,170.3766785,258.8583374
14-05-2020,74.92632294,171.1160431,261.9562378
15-05-2020,74.48336029,173.6088867,263.1604614
18-05-2020,76.23826599,175.2676086,271.176178
19-05-2020,75.79774475,174.0543671,268.3909607
20-05-2020,77.27185822,176.4685974,272.9503784
21-05-2020,76.69576263,174.3490295,271.0658875
22-05-2020,77.18955231,174.4250183,271.58078
26-05-2020,76.66671753,172.5810852,274.9267578
27-05-2020,77.00073242,172.8092194,279.0172729
28-05-2020,77.03462982,172.4195251,278.5025635
29-05-2020,76.95957947,174.1779022,279.7435913
01-06-2020,77.90605164,173.7787018,280.8742676
02-06-2020,78.266716,175.7557678,283.1999512
03-06-2020,78.69756317,176.1834717,286.968811
04-06-2020,78.01982117,173.8642731,286.2150269
05-06-2020,80.24188232,177.9323578,293.5505676
08-06-2020,80.71632385,179.0349121,297.098877
09-06-2020,83.26519775,180.4036713,294.8834229
10-06-2020,85.40737915,187.0951538,293.2380066
11-06-2020,81.30692291,177.0484161,276.3331604
12-06-2020,82.00891113,178.4456787,279.6424866
15-06-2020,83.02309418,179.5862427,282.2530823
16-06-2020,85.22341156,183.98703,287.6858521
17-06-2020,85.10481262,184.6238861,286.4907837
18-06-2020,85.13869476,186.6008759,286.6010742
19-06-2020,84.6521759,185.4888,284.9632568
22-06-2020,86.86696625,190.6404724,286.7913208
23-06-2020,88.72113037,191.9141388,288.1116028
24-06-2020,87.1550293,188.0456696,280.762207
25-06-2020,88.31207275,190.421875,283.7721558
26-06-2020,85.59860992,186.6103668,277.0322266
29-06-2020,87.57138062,188.6159668,281.1038513
30-06-2020,88.30239105,193.4349518,284.7046509
01-07-2020,88.13536835,194.5660095,286.6990051
02-07-2020,88.13536835,196.0487671,288.277832
06-07-2020,90.49299622,200.2690277,292.7280579
07-07-2020,90.21222687,197.9402924,289.7088623
08-07-2020,92.31325531,202.2935181,291.9247131
09-07-2020,92.71024323,203.7097778,290.2628479
10-07-2020,92.87242126,203.0918884,293.226593
13-07-2020,92.44397736,196.8186951,290.6875305
14-07-2020,93.97377777,198.0353241,294.4545593
15-07-2020,94.62007904,197.7406311,297.1598511
16-07-2020,93.4557724,193.824646,296.1811829
17-07-2020,93.26696777,192.8360901,297.039856
20-07-2020,95.23248291,201.1244049,299.4402771
21-07-2020,93.91811371,198.4155273,300.0773621
22-07-2020,94.18195343,201.2669678,301.7854614
23-07-2020,89.89510345,192.5129547,298.1846924
24-07-2020,89.67243958,191.3343506,296.2642822
27-07-2020,91.79768372,193.7581177,298.4247742
28-07-2020,90.28968048,192.018692,296.5318909
29-07-2020,92.02038574,193.9577179,300.1789551
30-07-2020,93.1338501,193.8056488,299.1079102
31-07-2020,102.8838882,194.860672,301.4715271
03-08-2020,105.4763336,205.8198547,303.5674133
04-08-2020,106.1807175,202.7307434,304.7399902
05-08-2020,106.5655823,202.3981018,306.6327209
06-08-2020,110.2835846,205.6392822,308.6824341
07-08-2020,107.7761841,201.9608459,308.9039917
10-08-2020,109.3427124,197.9402924,309.827301
11-08-2020,106.0908508,193.3113861,307.2698364
12-08-2020,109.6167221,198.8337708,311.553833
13-08-2020,111.5566711,198.368042,310.9906616
14-08-2020,111.4572601,198.5580444,310.9998474
17-08-2020,111.1662598,199.8697662,311.9878235
18-08-2020,112.0925827,201.0198822,312.6618347
19-08-2020,112.2332306,199.800293,311.3599548
20-08-2020,114.7236328,204.4499359,312.3294373
21-08-2020,120.6356201,202.963562,313.4373779
24-08-2020,122.0784607,203.6019135,316.6134949
25-08-2020,121.0769501,206.2507172,317.7213135
26-08-2020,122.7234955,210.7097473,320.9067383
27-08-2020,121.2564011,215.8834534,321.6084595
28-08-2020,121.0599823,218.1034546,323.6858521
31-08-2020,125.1653824,214.8829956,322.5132141
01-09-2020,130.151062,216.5408783,325.5509033
02-09-2020,127.4545441,220.7140808,330.2596436
03-09-2020,117.2504044,207.0415344,318.8939514
04-09-2020,117.3280334,204.1354828,316.2903748
08-09-2020,109.4324265,193.0926514,307.6483154
09-09-2020,113.7973022,201.3152618,313.7235107
10-09-2020,110.082283,195.6747131,308.2761536
11-09-2020,108.6370392,194.3979797,308.4331055
14-09-2020,111.8961487,195.7128601,312.495575
15-09-2020,112.070755,198.9237213,314.0744324
16-09-2020,108.7631378,195.3697815,312.8280029
17-09-2020,107.0268784,193.3308411,310.0765686
18-09-2020,103.6320038,190.9298248,306.5068054
21-09-2020,106.7746964,192.9783173,303.095459
22-09-2020,108.4527588,197.6279297,306.1823425
23-09-2020,103.9035721,191.1203766,299.0816956
24-09-2020,104.9705505,193.5976563,299.8788452
25-09-2020,108.9086304,198.0090637,304.7270203
28-09-2020,111.5081635,199.5525818,309.7882385
29-09-2020,110.6643066,197.4755096,308.1011963
30-09-2020,112.3326263,200.4005585,310.4371948
01-10-2020,113.2832184,202.4300232,312.4302063
02-10-2020,109.6264191,196.4559479,309.4639282
05-10-2020,113.001915,200.4482269,314.9516602
06-10-2020,109.7622299,196.189209,310.4742432
07-10-2020,111.6245651,199.9241791,315.8786316
08-10-2020,111.5178833,200.6387939,318.6781006
09-10-2020,113.4578171,205.6218719,321.5239868
12-10-2020,120.664711,210.947937,326.6964722
13-10-2020,117.4638138,212.3390198,324.5643921
14-10-2020,117.5511169,210.4334259,322.5250244
15-10-2020,117.0855331,209.2901001,322.1264038
16-10-2020,115.4462585,209.2901001,321.9317932
19-10-2020,112.4975357,204.1069489,317.037323
20-10-2020,113.9816055,204.5166321,318.3072205
21-10-2020,113.3608246,204.6595459,317.7047729
22-10-2020,112.2744675,204.7453003,319.4475403
23-10-2020,111.5857468,206.022049,320.5320129
26-10-2020,111.5954819,200.1623383,314.6086426
27-10-2020,113.0989151,203.1826935,313.5241089
28-10-2020,107.8610535,193.1117096,302.808136
29-10-2020,111.8573685,195.0553894,305.8857117
30-10-2020,105.5913544,192.9116516,302.6969299
02-11-2020,105.5040054,192.778244,306.0896912
03-11-2020,107.1238861,196.6846771,311.493927
04-11-2020,111.4984818,206.1744843,318.4555054
05-11-2020,115.4559784,212.7487488,324.6663818
06-11-2020,115.3248062,213.1584015,324.5922852
09-11-2020,113.0219879,208.0800629,328.6708984
10-11-2020,112.6819153,201.0484619,328.1889343
11-11-2020,116.1021118,206.3269043,330.6268616
12-11-2020,115.8300323,205.2693176,327.4194946
13-11-2020,115.878624,206.2887573,331.9524841
16-11-2020,116.8891525,206.9748688,336.0960693
17-11-2020,116.0049438,204.3356171,334.2884521
18-11-2020,114.6834946,201.6416779,330.2652893
19-11-2020,115.2761917,202.9217529,331.6558228
20-11-2020,114.0130539,200.9825439,329.3846436
23-11-2020,110.6220245,200.7150726,331.3591919
24-11-2020,111.9045944,204.2974091,336.6986389
25-11-2020,112.7401962,204.3069305,336.1795044
27-11-2020,113.284317,205.6060944,337.1157837
30-11-2020,115.6745911,204.4980164,335.623291
01-12-2020,119.2405319,206.5423126,339.2941895
02-12-2020,119.5903091,205.7398529,340.0079956
03-12-2020,119.4542847,204.6604156,339.9151917
04-12-2020,118.7838593,204.7750702,342.8445129
07-12-2020,120.2413406,204.7081604,342.1400452
08-12-2020,120.8534546,206.3512573,343.1410828
09-12-2020,118.327179,202.329483,340.0636292
10-12-2020,119.7457809,201.1067505,339.9523926
11-12-2020,118.9393234,203.7242279,339.5536499
14-12-2020,118.327179,204.6222076,338.0334167
15-12-2020,124.2542419,204.5553131,342.6035156
16-12-2020,124.1861954,209.4750214,343.1410828
17-12-2020,125.050972,209.6087646,345.0600281
18-12-2020,123.0688248,208.8158417,343.6822205
21-12-2020,124.5943146,212.6369934,342.4533997
22-12-2020,128.1408234,213.9266968,341.8762207
23-12-2020,127.2469025,211.1372375,342.1833191
24-12-2020,128.228302,212.7898712,343.5145874
28-12-2020,132.8144379,214.9010468,346.4656982
29-12-2020,131.046051,214.1272583,345.804718
30-12-2020,129.9286957,211.7677307,346.2981262
31-12-2020,128.9278717,212.4746246,348.0575562
04-01-2021,125.74086,207.956131,343.3191528
05-01-2021,127.2954559,208.1567535,345.6837158
06-01-2021,123.0105209,202.7593689,347.7503662
07-01-2021,127.2080307,208.5292664,352.9170837
08-01-2021,128.3059998,209.7998199,354.9278564
11-01-2021,125.3230515,207.7650909,352.5353699
12-01-2021,125.1481552,205.3195038,352.6097717
13-01-2021,127.1788864,206.6664734,353.5593872
14-01-2021,125.2550354,203.4949188,352.321228
15-01-2021,123.5351868,203.1414642,349.7518616
19-01-2021,124.2056503,206.7620544,352.4980774
20-01-2021,128.2865601,214.3087921,357.3762512
21-01-2021,132.9893341,214.9106293,357.7020569
22-01-2021,135.1269836,215.8467865,356.4360352
25-01-2021,138.8678284,219.2666931,357.8417664
26-01-2021,139.1009979,221.9414978,357.2832031
27-01-2021,138.0322113,222.4859772,348.5509949
28-01-2021,133.2030945,228.2463837,351.548584
29-01-2021,128.2185822,221.5880432,344.5107422
01-02-2021,130.3367462,228.9342041,350.2453003
02-02-2021,131.1626129,228.8004913,355.1978149
03-02-2021,130.1424103,232.1343994,355.4771423
04-02-2021,133.4945831,231.1886597,359.517334
05-02-2021,133.0810394,231.370163,360.9324036
08-02-2021,133.2269897,231.6280975,363.539032
09-02-2021,132.351181,232.8700104,363.2969971
10-02-2021,131.747879,231.9624176,363.1386719
11-02-2021,131.494873,233.5577545,363.7251587
12-02-2021,131.7284088,234.0354614,365.5219116
16-02-2021,129.6070557,232.8031158,365.2054138
17-02-2021,127.3202515,233.8180389,365.2891235
18-02-2021,126.2206879,233.4254608,363.734436
19-02-2021,126.3763733,230.7253571,363.0921021
22-02-2021,122.6104813,224.5400238,360.2993774
23-02-2021,122.4742355,223.3526764,360.736908
24-02-2021,121.9779587,224.5782471,364.7119751
25-02-2021,117.73526,219.254715,355.9239502
26-02-2021,117.9979858,222.5005493,354.0900574
01-03-2021,124.3523178,226.866684,362.6731873
02-03-2021,121.7541656,223.9271851,359.8432312
03-03-2021,118.7764435,217.8854828,355.0768127
04-03-2021,116.8983765,217.0907288,350.6828308
05-03-2021,118.1536942,221.7537079,357.1342163
08-03-2021,113.229805,217.7226868,355.3561707
09-03-2021,117.8325653,223.8410492,360.429718
10-03-2021,116.7524338,222.5388184,362.6731873
11-03-2021,118.6791687,227.0485992,366.3504028
12-03-2021,117.7741776,225.7272491,366.84375
15-03-2021,120.6545563,224.8272095,369.0315247
16-03-2021,122.1920471,227.6039734,368.56604
17-03-2021,121.4038391,226.9624176,369.8228149
18-03-2021,117.2876282,220.9111328,364.4420776
19-03-2021,116.7621689,220.5568695,363.7676697
22-03-2021,120.070694,225.957077,366.6723633
23-03-2021,119.2435608,227.4794464,363.7863464
24-03-2021,116.8594513,225.449646,361.9370117
25-03-2021,117.3460159,222.4622803,363.973175
26-03-2021,117.9493408,226.4262238,369.8385925
29-03-2021,118.1244736,225.2389832,369.6517639
30-03-2021,116.6745682,221.9931183,368.6710815
31-03-2021,118.8640671,225.7464294,370.1654053
01-04-2021,119.691185,232.0467072,374.1628113
05-04-2021,122.5131607,238.4810333,379.5332947
06-04-2021,122.8148346,237.3224487,379.309082
07-04-2021,124.4593658,239.2756805,379.7481384
08-04-2021,126.8531952,242.4832611,381.5507507
09-04-2021,129.4221802,244.9727173,384.324646
12-04-2021,127.7095261,245.0301971,384.4647522
13-04-2021,130.8136902,247.500473,385.604248
14-04-2021,128.4782867,244.7238007,384.2872925
15-04-2021,130.8818817,248.4675446,388.4154968
16-04-2021,130.5509796,249.6548157,389.7137451
19-04-2021,131.212677,247.7398682,387.7990112
20-04-2021,129.5292206,247.2802734,384.9597778
21-04-2021,129.9087219,249.5016479,388.6023254
22-04-2021,128.3906708,246.236618,385.0531311
23-04-2021,130.706665,250.0474091,389.2280884
26-04-2021,131.0959015,250.4303894,390.0406799
27-04-2021,130.7747803,250.8325348,389.956543
28-04-2021,129.9865265,243.7375336,389.8445129
29-04-2021,129.8892212,241.7747498,392.328949
30-04-2021,127.923584,241.4587555,389.7510681
03-05-2021,128.9745178,241.15242,390.5916443
04-05-2021,124.4107285,237.2554016,388.1820679
05-05-2021,124.6539993,235.9915314,388.3034363
06-05-2021,126.2499008,239.1129456,391.4043274
07-05-2021,126.9224625,241.7268829,394.2528687
10-05-2021,123.6472626,236.6713409,390.3488464
11-05-2021,122.7310104,235.761734,386.8650818
12-05-2021,119.6702881,228.8390961,378.6460266
13-05-2021,121.8147507,232.6977692,383.1945496
14-05-2021,124.232132,237.6000824,389.0786133
17-05-2021,123.0819321,234.7563324,388.088562
18-05-2021,121.6977768,232.745636,384.7449646
19-05-2021,121.5418091,233.3214417,383.7362671
20-05-2021,124.0956573,236.5460663,387.8643494
21-05-2021,122.2631302,235.2888794,387.5468445
24-05-2021,123.8909683,240.6727295,391.4976501
25-05-2021,123.696022,241.5748291,390.6291199
26-05-2021,123.6472626,241.3541412,391.4043274
27-05-2021,122.1169205,239.2619934,391.6096802
28-05-2021,121.4638367,239.6171112,392.3102417
01-06-2021,121.1421585,237.4289703,391.9645691
02-06-2021,121.9024734,237.3330078,392.5810852
03-06-2021,120.4208527,235.8070984,391.1240845
04-06-2021,122.7115097,240.6823273,394.7011719
07-06-2021,122.7212601,243.5806274,394.3182678
08-06-2021,123.5400543,242.390625,394.4023743
09-06-2021,123.9202118,243.3695068,393.8139648
10-06-2021,122.9259644,246.8723145,395.6444702
11-06-2021,124.1346436,247.4962311,396.2983398
14-06-2021,127.1856079,249.4156036,397.1856384
15-06-2021,126.3668137,247.9472198,396.4570618
16-06-2021,126.863945,247.0067291,394.2434387
17-06-2021,128.4625549,250.3848572,394.1127625
18-06-2021,127.1661453,248.9741211,388.7961426
21-06-2021,128.959671,252.0451508,394.36203
22-06-2021,130.597229,254.8090363,396.4703369
23-06-2021,130.3243256,254.5787354,395.9924622
24-06-2021,130.041626,255.9415131,398.3350525
25-06-2021,129.7492371,254.3388062,399.75
28-06-2021,131.3770599,257.8896484,400.5558472
29-06-2021,132.8879242,260.4616699,400.7714233
30-06-2021,133.5020447,259.9818115,401.1087646
01-07-2021,133.804184,260.6536865,403.3294373
02-07-2021,136.4262695,266.4598389,406.412323
06-07-2021,138.4342651,266.4693604,405.6720886
07-07-2021,140.9198914,268.6479187,407.1057434
08-07-2021,139.6234741,266.2389832,403.7886963
09-07-2021,141.4462738,266.7380981,408.0989685
12-07-2021,140.8516846,266.1431274,409.560791
13-07-2021,141.9628601,269.6556396,408.1646423
14-07-2021,145.3842468,271.1239319,408.7737122
15-07-2021,144.7311401,269.7035522,407.3775024
16-07-2021,142.6939087,269.4348755,404.1822205
19-07-2021,138.8534241,265.8455811,398.2132874
20-07-2021,142.4599762,268.0624695,403.9197998
21-07-2021,141.7289429,270.0586243,407.1901245
22-07-2021,143.0935822,274.607605,408.0428162
23-07-2021,144.8091278,277.9953918,412.2407532
26-07-2021,145.2282715,277.4003906,413.2528076
27-07-2021,143.0643463,274.9915161,411.3692627
28-07-2021,141.3195496,274.6843872,411.2006531
29-07-2021,141.9628601,274.9530945,412.9060669
30-07-2021,142.1773071,273.4272156,410.9008484
02-08-2021,141.8459167,273.3407898,410.0387573
03-08-2021,143.6394348,275.5480957,413.3745422
04-08-2021,143.2397919,274.962677,411.341156
05-08-2021,143.3470154,277.8513794,413.946167
06-08-2021,142.6636658,277.7938232,414.6302185
09-08-2021,142.6148529,276.7094116,414.2928162
10-08-2021,142.1364746,274.8955383,414.8082581
11-08-2021,142.3903198,275.3849487,415.8389893
12-08-2021,145.3482819,278.1296387,417.0852356
13-08-2021,145.5532684,281.0471497,417.8441772
16-08-2021,147.525177,282.7266846,418.828125
17-08-2021,146.6173248,281.2679138,416.0826721
18-08-2021,142.878418,279.5467529,411.5285645
19-08-2021,143.2103577,285.3544617,412.1657715
20-08-2021,144.664917,292.6525269,415.4454651
23-08-2021,146.1487732,292.931366,419.099823
24-08-2021,146.0608673,290.9794006,419.7651367
25-08-2021,144.8308716,290.3929443,420.6459656
26-08-2021,144.0303345,287.5852051,418.1628723
27-08-2021,145.065155,288.190979,421.9016418
30-08-2021,149.4776764,291.9121094,423.7569885
31-08-2021,148.218338,290.2679138,423.1291809
01-09-2021,148.8821564,290.2197571,423.3540344
02-09-2021,149.9950409,289.5660095,424.6565552
03-09-2021,150.6295471,289.5563049,424.5534363
07-09-2021,152.962738,288.6332397,423.0354309
08-09-2021,151.4202728,288.6620789,422.5201111
09-09-2021,150.4050446,285.8159485,420.7116089
10-09-2021,145.4263458,284.3352356,417.3944702
13-09-2021,145.992569,285.565918,418.4627075
