Date,MSFT_vol
09-04-2019,0.010442646
10-04-2019,0.010341129
11-04-2019,0.010196482
12-04-2019,0.009883488
15-04-2019,0.009694889
16-04-2019,0.009428572
17-04-2019,0.009240389
18-04-2019,0.009317311
22-04-2019,0.010211602
23-04-2019,0.009962231
24-04-2019,0.01072308
25-04-2019,0.01037533
26-04-2019,0.014910253
29-04-2019,0.014443897
30-04-2019,0.013708179
01-05-2019,0.013148729
02-05-2019,0.014144211
03-05-2019,0.014866607
06-05-2019,0.015593538
07-05-2019,0.014888069
08-05-2019,0.016121267
09-05-2019,0.015300436
10-05-2019,0.014489143
13-05-2019,0.014187466
14-05-2019,0.016896325
15-05-2019,0.016100555
16-05-2019,0.015957265
17-05-2019,0.01720275
20-05-2019,0.016373498
21-05-2019,0.016165791
22-05-2019,0.015287365
23-05-2019,0.014692237
24-05-2019,0.014773195
28-05-2019,0.014010604
29-05-2019,0.013340927
30-05-2019,0.013188544
31-05-2019,0.012603066
03-06-2019,0.013234775
04-06-2019,0.017627577
05-06-2019,0.018318403
06-06-2019,0.018973419
07-06-2019,0.018765065
10-06-2019,0.020242197
11-06-2019,0.01964113
12-06-2019,0.018504043
13-06-2019,0.017482553
14-06-2019,0.016570362
17-06-2019,0.015650964
18-06-2019,0.014820785
19-06-2019,0.015200438
20-06-2019,0.014513566
21-06-2019,0.014118199
24-06-2019,0.013414434
25-06-2019,0.012925409
26-06-2019,0.016715238
27-06-2019,0.015782128
28-06-2019,0.014928447
01-07-2019,0.014163547
02-07-2019,0.013837311
03-07-2019,0.013534333
05-07-2019,0.012988102
08-07-2019,0.012396713
09-07-2019,0.01188009
10-07-2019,0.011470827
11-07-2019,0.011377012
12-07-2019,0.011027197
15-07-2019,0.010670488
16-07-2019,0.010298316
17-07-2019,0.011017111
18-07-2019,0.011043581
19-07-2019,0.010633967
22-07-2019,0.01026457
23-07-2019,0.010747635
24-07-2019,0.010632444
25-07-2019,0.010864206
26-07-2019,0.010529019
29-07-2019,0.010501731
30-07-2019,0.010180438
31-07-2019,0.010032429
01-08-2019,0.014707331
02-08-2019,0.014302025
05-08-2019,0.01398298
06-08-2019,0.018332098
07-08-2019,0.01769016
08-08-2019,0.016844399
09-08-2019,0.017853555
12-08-2019,0.016938328
13-08-2019,0.016785155
14-08-2019,0.016953631
15-08-2019,0.018697284
16-08-2019,0.017847802
19-08-2019,0.01783162
20-08-2019,0.017880147
21-08-2019,0.017113557
22-08-2019,0.016587619
23-08-2019,0.015863634
26-08-2019,0.018891745
27-08-2019,0.018039405
28-08-2019,0.017042431
29-08-2019,0.016137888
30-08-2019,0.016424201
03-09-2019,0.015515163
04-09-2019,0.015548683
05-09-2019,0.015080144
06-09-2019,0.015583914
09-09-2019,0.014898811
10-09-2019,0.014817093
11-09-2019,0.014672501
12-09-2019,0.013937733
13-09-2019,0.01355109
16-09-2019,0.012906531
17-09-2019,0.012670993
18-09-2019,0.012288881
19-09-2019,0.012080402
20-09-2019,0.01314409
23-09-2019,0.013020094
24-09-2019,0.012477597
25-09-2019,0.01288918
26-09-2019,0.013014936
27-09-2019,0.012410395
30-09-2019,0.012659846
01-10-2019,0.012233386
02-10-2019,0.012472186
03-10-2019,0.014178782
04-10-2019,0.01383644
07-10-2019,0.013912166
08-10-2019,0.01345619
09-10-2019,0.013520422
10-10-2019,0.014185835
11-10-2019,0.013689595
14-10-2019,0.01309214
15-10-2019,0.01248882
16-10-2019,0.012948397
17-10-2019,0.012666936
18-10-2019,0.012279986
21-10-2019,0.0134399
22-10-2019,0.012925519
23-10-2019,0.013675375
24-10-2019,0.013095752
25-10-2019,0.01384325
28-10-2019,0.013500501
29-10-2019,0.014987169
30-10-2019,0.014305088
31-10-2019,0.014008343
01-11-2019,0.013531583
04-11-2019,0.012881239
05-11-2019,0.012374713
06-11-2019,0.0118307
07-11-2019,0.011481487
08-11-2019,0.011035115
11-11-2019,0.011161016
12-11-2019,0.01076155
13-11-2019,0.010533227
14-11-2019,0.010203485
15-11-2019,0.009995637
18-11-2019,0.010622834
19-11-2019,0.010322671
20-11-2019,0.0099864
21-11-2019,0.009714936
22-11-2019,0.0094673
25-11-2019,0.009227507
26-11-2019,0.0096539
27-11-2019,0.009573032
29-11-2019,0.009341528
02-12-2019,0.009413447
03-12-2019,0.010269043
04-12-2019,0.010063583
05-12-2019,0.00978556
06-12-2019,0.009511984
09-12-2019,0.0100146
10-12-2019,0.009737007
11-12-2019,0.009502841
12-12-2019,0.009296669
13-12-2019,0.009722214
16-12-2019,0.009843906
17-12-2019,0.009881519
18-12-2019,0.00978541
19-12-2019,0.009558702
20-12-2019,0.009622885
23-12-2019,0.01013375
24-12-2019,0.009817754
26-12-2019,0.009537283
27-12-2019,0.009619718
30-12-2019,0.009392765
31-12-2019,0.00975719
02-01-2020,0.009488201
03-01-2020,0.011007668
06-01-2020,0.011310632
07-01-2020,0.01087142
08-01-2020,0.01098954
09-01-2020,0.011643142
10-01-2020,0.011922949
13-01-2020,0.011465329
14-01-2020,0.011490224
15-01-2020,0.011152596
16-01-2020,0.010807065
17-01-2020,0.012225461
21-01-2020,0.011938108
22-01-2020,0.011513379
23-01-2020,0.011205197
24-01-2020,0.010902362
27-01-2020,0.011128199
28-01-2020,0.012619314
29-01-2020,0.013255304
30-01-2020,0.013879891
31-01-2020,0.01639437
03-02-2020,0.016029282
04-02-2020,0.017132152
05-02-2020,0.020033841
06-02-2020,0.01886746
07-02-2020,0.018868398
10-02-2020,0.017882057
11-02-2020,0.018878463
12-02-2020,0.019031042
13-02-2020,0.017910427
14-02-2020,0.017042229
18-02-2020,0.016339722
19-02-2020,0.015661017
20-02-2020,0.014935748
21-02-2020,0.015430473
24-02-2020,0.018494292
25-02-2020,0.024751429
26-02-2020,0.02450159
27-02-2020,0.02303241
28-02-2020,0.033395742
02-03-2020,0.031422844
03-03-2020,0.037110358
04-03-2020,0.037629331
05-03-2020,0.036340092
06-03-2020,0.03447641
09-03-2020,0.034128706
10-03-2020,0.041556019
11-03-2020,0.043739966
12-03-2020,0.04368656
13-03-2020,0.054255663
16-03-2020,0.064050521
17-03-2020,0.076647761
18-03-2020,0.073466501
19-03-2020,0.069332846
20-03-2020,0.064682994
23-03-2020,0.062498555
24-03-2020,0.058164259
25-03-2020,0.059377734
26-03-2020,0.055404437
27-03-2020,0.054215426
30-03-2020,0.051188911
31-03-2020,0.051855618
01-04-2020,0.048318934
02-04-2020,0.046838317
03-04-2020,0.043852048
06-04-2020,0.04087112
07-04-2020,0.044090274
08-04-2020,0.041074406
09-04-2020,0.038375029
13-04-2020,0.035780391
14-04-2020,0.03340371
15-04-2020,0.034788658
16-04-2020,0.032464945
17-04-2020,0.031596256
20-04-2020,0.029896818
21-04-2020,0.028686304
22-04-2020,0.031193348
23-04-2020,0.030786184
24-04-2020,0.029037013
27-04-2020,0.02768655
28-04-2020,0.025915086
29-04-2020,0.025446109
30-04-2020,0.026930664
01-05-2020,0.025912946
04-05-2020,0.026200835
05-05-2020,0.025696957
06-05-2020,0.024452334
07-05-2020,0.023164748
08-05-2020,0.021787863
11-05-2020,0.020629025
12-05-2020,0.019663422
13-05-2020,0.019837278
14-05-2020,0.019873942
15-05-2020,0.018692666
18-05-2020,0.018141921
19-05-2020,0.017395336
20-05-2020,0.016558809
21-05-2020,0.016231256
22-05-2020,0.015806269
26-05-2020,0.014963559
27-05-2020,0.014793455
28-05-2020,0.01402638
29-05-2020,0.01343404
01-06-2020,0.013241218
02-06-2020,0.012679592
03-06-2020,0.012747901
04-06-2020,0.0121804
05-06-2020,0.012397628
08-06-2020,0.013581467
09-06-2020,0.013332076
10-06-2020,0.012885564
11-06-2020,0.01781684
12-06-2020,0.024289437
15-06-2020,0.022746465
16-06-2020,0.02142477
17-06-2020,0.021834789
18-06-2020,0.020494062
19-06-2020,0.019867744
22-06-2020,0.018875193
23-06-2020,0.020450087
24-06-2020,0.019332024
25-06-2020,0.019130839
26-06-2020,0.018149448
29-06-2020,0.018030555
30-06-2020,0.017054751
01-07-2020,0.018510581
02-07-2020,0.017615729
06-07-2020,0.01680343
07-07-2020,0.017697236
08-07-2020,0.016998964
09-07-2020,0.017443923
10-07-2020,0.016742348
13-07-2020,0.015823687
14-07-2020,0.018935315
15-07-2020,0.017850674
16-07-2020,0.016877693
17-07-2020,0.01744313
20-07-2020,0.016884957
21-07-2020,0.021602252
22-07-2020,0.020673653
23-07-2020,0.019942505
24-07-2020,0.024226842
27-07-2020,0.022943838
28-07-2020,0.02163485
29-07-2020,0.020407171
30-07-2020,0.01920088
31-07-2020,0.018093173
03-08-2020,0.017054711
04-08-2020,0.025237357
05-08-2020,0.023882108
06-08-2020,0.022385333
07-08-2020,0.021587674
10-08-2020,0.020858055
11-08-2020,0.021601535
12-08-2020,0.022013679
13-08-2020,0.021993204
14-08-2020,0.020629253
17-08-2020,0.019378797
18-08-2020,0.018337415
19-08-2020,0.017431761
20-08-2020,0.01664517
21-08-2020,0.01754646
24-08-2020,0.01668124
25-08-2020,0.015772979
26-08-2020,0.01543116
27-08-2020,0.016779808
28-08-2020,0.017921846
31-08-2020,0.017640262
01-09-2020,0.017388608
02-09-2020,0.016582779
03-09-2020,0.016904254
04-09-2020,0.026693923
08-09-2020,0.026317283
09-09-2020,0.031813878
10-09-2020,0.031699683
11-09-2020,0.031206145
14-09-2020,0.029313384
15-09-2020,0.027387288
16-09-2020,0.026613751
17-09-2020,0.02613085
18-09-2020,0.024625979
21-09-2020,0.023954408
22-09-2020,0.022780248
23-09-2020,0.022391718
24-09-2020,0.023195944
25-09-2020,0.021811682
28-09-2020,0.022313173
29-09-2020,0.02110022
30-09-2020,0.020118324
01-10-2020,0.019492259
02-10-2020,0.018719151
05-10-2020,0.020350044
06-10-2020,0.019819504
07-10-2020,0.019801804
08-10-2020,0.019287732
09-10-2020,0.018182983
12-10-2020,0.019326873
13-10-2020,0.020182011
14-10-2020,0.019444752
15-10-2020,0.018657014
16-10-2020,0.017612941
19-10-2020,0.016644479
20-10-2020,0.01791395
21-10-2020,0.016937651
22-10-2020,0.015985597
23-10-2020,0.015128265
26-10-2020,0.014430665
27-10-2020,0.016925427
28-10-2020,0.016353934
29-10-2020,0.023296694
30-10-2020,0.021848474
02-11-2020,0.021012186
03-11-2020,0.019733947
04-11-2020,0.01922946
05-11-2020,0.025597357
06-11-2020,0.02651213
09-11-2020,0.025012516
10-11-2020,0.024992656
11-11-2020,0.026224267
12-11-2020,0.025335825
13-11-2020,0.023729199
16-11-2020,0.022231433
17-11-2020,0.020882713
18-11-2020,0.020077785
19-11-2020,0.019747484
20-11-2020,0.018625737
23-11-2020,0.017953668
24-11-2020,0.016961603
25-11-2020,0.016894212
27-11-2020,0.015958572
30-11-2020,0.015168651
01-12-2020,0.014451942
02-12-2020,0.014019854
03-12-2020,0.013387202
04-12-2020,0.01293315
07-12-2020,0.012349673
08-12-2020,0.011809552
09-12-2020,0.011498564
10-12-2020,0.012881472
11-12-2020,0.012755768
14-12-2020,0.012765196
15-12-2020,0.012287051
16-12-2020,0.011764955
17-12-2020,0.013904766
18-12-2020,0.013251592
21-12-2020,0.012704696
22-12-2020,0.013455159
23-12-2020,0.013133762
24-12-2020,0.013428762
28-12-2020,0.012959814
29-12-2020,0.012821623
30-12-2020,0.012291646
31-12-2020,0.012576463
04-01-2021,0.012029757
05-01-2021,0.013958687
06-01-2021,0.013301844
07-01-2021,0.016017576
08-01-2021,0.017283945
11-01-2021,0.016445803
12-01-2021,0.015799696
13-01-2021,0.015944596
14-01-2021,0.015283718
15-01-2021,0.015860648
19-01-2021,0.015036814
20-01-2021,0.015054977
21-01-2021,0.019577957
22-01-2021,0.01846362
25-01-2021,0.017538838
26-01-2021,0.017324168
27-01-2021,0.017206553
28-01-2021,0.016238557
29-01-2021,0.017988192
01-02-2021,0.019524036
02-02-2021,0.021041048
03-02-2021,0.019756071
04-02-2021,0.019351521
05-02-2021,0.018318545
08-02-2021,0.017299553
09-02-2021,0.016357529
10-02-2021,0.015706088
11-02-2021,0.015090536
12-02-2021,0.01458156
16-02-2021,0.013834429
17-02-2021,0.013217159
18-02-2021,0.012595313
19-02-2021,0.012030241
22-02-2021,0.012571415
23-02-2021,0.015550898
24-02-2021,0.015188895
25-02-2021,0.014435969
26-02-2021,0.016374568
01-03-2021,0.015867997
02-03-2021,0.016497358
03-03-2021,0.016080728
04-03-2021,0.018542246
05-03-2021,0.01759614
08-03-2021,0.017752394
09-03-2021,0.017777295
10-03-2021,0.018637538
11-03-2021,0.017568842
12-03-2021,0.017820461
15-03-2021,0.016894077
16-03-2021,0.015980191
17-03-2021,0.015398232
18-03-2021,0.014578068
19-03-2021,0.01748239
22-03-2021,0.01653885
23-03-2021,0.017233856
24-03-2021,0.016558109
25-03-2021,0.016065072
26-03-2021,0.015880945
29-03-2021,0.015843461
30-03-2021,0.015050553
31-03-2021,0.015406439
01-04-2021,0.015373277
05-04-2021,0.017663523
06-04-2021,0.019442135
07-04-2021,0.018289478
08-04-2021,0.017461852
09-04-2021,0.017185368
12-04-2021,0.0167073
13-04-2021,0.015773938
14-04-2021,0.015359376
15-04-2021,0.015054129
16-04-2021,0.015028659
19-04-2021,0.014338623
20-04-2021,0.013823089
21-04-2021,0.01325527
22-04-2021,0.013041472
23-04-2021,0.013428996
26-04-2021,0.013624806
27-04-2021,0.012972398
28-04-2021,0.01239039
29-04-2021,0.015948154
30-04-2021,0.015524734
03-05-2021,0.014826679
04-05-2021,0.014067891
05-05-2021,0.015099714
06-05-2021,0.01449159
07-05-2021,0.01412814
10-05-2021,0.014086969
11-05-2021,0.015478351
12-05-2021,0.014788248
13-05-2021,0.017912177
14-05-2021,0.017417779
17-05-2021,0.017726556
18-05-2021,0.017005532
19-05-2021,0.016667511
20-05-2021,0.015778434
21-05-2021,0.015409099
24-05-2021,0.014655086
25-05-2021,0.015567353
26-05-2021,0.014903595
27-05-2021,0.014132389
28-05-2021,0.013832308
01-06-2021,0.013152944
02-06-2021,0.013114108
03-06-2021,0.0125199
04-06-2021,0.012340811
07-06-2021,0.013565224
08-06-2021,0.013570027
09-06-2021,0.012956661
10-06-2021,0.012372079
11-06-2021,0.013019779
14-06-2021,0.012437505
15-06-2021,0.01220845
16-06-2021,0.011870848
17-06-2021,0.011476827
18-06-2021,0.011689759
21-06-2021,0.011306957
22-06-2021,0.01136811
23-06-2021,0.011706849
24-06-2021,0.011228659
25-06-2021,0.010899394
28-06-2021,0.010687154
29-06-2021,0.011108254
30-06-2021,0.011302778
01-07-2021,0.010873001
02-07-2021,0.01048763
06-07-2021,0.012761267
07-07-2021,0.012189223
08-07-2021,0.011978792
09-07-2021,0.01187418
12-07-2021,0.011384039
13-07-2021,0.011031147
14-07-2021,0.011517246
15-07-2021,0.011167146
16-07-2021,0.01083317
19-07-2021,0.010518443
20-07-2021,0.011113515
21-07-2021,0.01079762
22-07-2021,0.010750063
23-07-2021,0.011743386
26-07-2021,0.012187046
27-07-2021,0.01166332
28-07-2021,0.01167092
29-07-2021,0.01122425
30-07-2021,0.010795901
02-08-2021,0.010661853
03-08-2021,0.010326116
04-08-2021,0.010287351
05-08-2021,0.009991848
06-08-2021,0.01020115
09-08-2021,0.009877799
10-08-2021,0.009712407
11-08-2021,0.00987928
12-08-2021,0.009593154
13-08-2021,0.009751334
16-08-2021,0.010208396
17-08-2021,0.010085385
18-08-2021,0.009895609
19-08-2021,0.009962583
20-08-2021,0.011733351
23-08-2021,0.014482475
24-08-2021,0.013792354
25-08-2021,0.013334174
26-08-2021,0.012726058
27-08-2021,0.012727487
30-08-2021,0.01215073
31-08-2021,0.012295474
01-09-2021,0.011892051
02-09-2021,0.011418881
03-09-2021,0.011010495
07-09-2021,0.0106117
08-09-2021,0.010375162
09-09-2021,0.01003994
10-09-2021,0.010509031
13-09-2021,0.01045643
14-09-2021,0.010127257
15-09-2021,0.010289031
16-09-2021,0.011388714
17-09-2021,0.010991712
20-09-2021,0.012316498
21-09-2021,0.0138782
22-09-2021,0.013208474
23-09-2021,0.01314405
24-09-2021,0.012566968
27-09-2021,0.012013636
28-09-2021,0.013082507
29-09-2021,0.018581419
30-09-2021,0.017562701
01-10-2021,0.016868189
04-10-2021,0.017615796
05-10-2021,0.017997283
06-10-2021,0.018007529
07-10-2021,0.017743502
08-10-2021,0.017017947
11-10-2021,0.016082774
12-10-2021,0.01520398
13-10-2021,0.014662931
14-10-2021,0.014514767
15-10-2021,0.015412019
18-10-2021,0.014852392
19-10-2021,0.014413468
20-10-2021,0.013806363
21-10-2021,0.013182366
22-10-2021,0.013049932
25-10-2021,0.012556789
26-10-2021,0.012104195
27-10-2021,0.011698532
28-10-2021,0.018241004
29-10-2021,0.017348381
01-11-2021,0.01822836
02-11-2021,0.017241742
03-11-2021,0.016798878
04-11-2021,0.015865771
05-11-2021,0.015336071
08-11-2021,0.014570523
09-11-2021,0.01390402
10-11-2021,0.013367765
11-11-2021,0.013719959
12-11-2021,0.013049483
15-11-2021,0.013300096
16-11-2021,0.012711848
17-11-2021,0.012600019
18-11-2021,0.012037272
19-11-2021,0.011734228
22-11-2021,0.011358411
23-11-2021,0.011321292
24-11-2021,0.011351786
26-11-2021,0.01090879
29-11-2021,0.013971763
30-11-2021,0.014481984
01-12-2021,0.015024273
02-12-2021,0.014316431
03-12-2021,0.01368955
06-12-2021,0.014615433
07-12-2021,0.013912618
08-12-2021,0.01646139
09-12-2021,0.015549428
10-12-2021,0.014822768
13-12-2021,0.01675916
14-12-2021,0.015936005
15-12-2021,0.019534385
16-12-2021,0.019055016
17-12-2021,0.02045119
20-12-2021,0.019474575
21-12-2021,0.019010162
22-12-2021,0.019334575
23-12-2021,0.019071738
27-12-2021,0.018161676
28-12-2021,0.018557039
29-12-2021,0.017479675
30-12-2021,0.016482456
31-12-2021,0.015735982
03-01-2022,0.015385732
04-01-2022,0.014763033
05-01-2022,0.015505068
06-01-2022,0.020904956
07-01-2022,0.020260058
10-01-2022,0.019060423
11-01-2022,0.017941369
12-01-2022,0.016904423
13-01-2022,0.016349466
14-01-2022,0.021572685
18-01-2022,0.020652815
19-01-2022,0.021203301
20-01-2022,0.019906741
21-01-2022,0.019003744
24-01-2022,0.018882367
25-01-2022,0.017899101
26-01-2022,0.018962838
27-01-2022,0.019172167
28-01-2022,0.018674892
31-01-2022,0.019882767
01-02-2022,0.019120505
02-02-2022,0.018064189
03-02-2022,0.017601036
04-02-2022,0.020958989
07-02-2022,0.019891432
08-02-2022,0.019465195
09-02-2022,0.018552683
10-02-2022,0.018756736
11-02-2022,0.019597094
14-02-2022,0.021400445
15-02-2022,0.020091608
16-02-2022,0.019559027
17-02-2022,0.018389869
18-02-2022,0.020473526
22-02-2022,0.019778349
23-02-2022,0.018633536
24-02-2022,0.020074812
25-02-2022,0.024241514
28-02-2022,0.023237407
01-03-2022,0.021853825
02-03-2022,0.021008686
03-03-2022,0.020708196
04-03-2022,0.020181517
07-03-2022,0.020337674
08-03-2022,0.024573106
09-03-2022,0.023571267
10-03-2022,0.025708404
11-03-2022,0.02411214
14-03-2022,0.024076988
15-03-2022,0.023066248
16-03-2022,0.024780205
17-03-2022,0.025038546
18-03-2022,0.023509383
21-03-2022,0.022845249
22-03-2022,0.02141469
23-03-2022,0.020711613
24-03-2022,0.019992885
25-03-2022,0.019313253
28-03-2022,0.018167804
29-03-2022,0.018863013
30-03-2022,0.018522093
31-03-2022,0.017443606
01-04-2022,0.017949163
04-04-2022,0.01694508
05-04-2022,0.01682096
06-04-2022,0.016327327
07-04-2022,0.021028522
08-04-2022,0.019753433
11-04-2022,0.019441401
12-04-2022,0.023722821
13-04-2022,0.023210229
14-04-2022,0.022580253
18-04-2022,0.023437565
19-04-2022,0.021969582
20-04-2022,0.021275264
21-04-2022,0.020066373
22-04-2022,0.02035621
25-04-2022,0.02105709
26-04-2022,0.020780441
27-04-2022,0.023151732
28-04-2022,0.025652874
29-04-2022,0.025750983
02-05-2022,0.027695536
03-05-2022,0.026543058
04-05-2022,0.024860061
05-05-2022,0.024681426
06-05-2022,0.027245534
09-05-2022,0.025967234
10-05-2022,0.028302757
11-05-2022,0.026910233
12-05-2022,0.028375132
13-05-2022,0.027627885
16-05-2022,0.026257742
17-05-2022,0.024678031
18-05-2022,0.02360217
19-05-2022,0.026286308
20-05-2022,0.024947339
23-05-2022,0.023374412
24-05-2022,0.024074505
25-05-2022,0.022571086
26-05-2022,0.021539795
27-05-2022,0.020647762
31-05-2022,0.022085248
01-06-2022,0.020774135
02-06-2022,0.019548336
03-06-2022,0.018489137
06-06-2022,0.018092368
07-06-2022,0.017397983
08-06-2022,0.017109358
09-06-2022,0.016427471
10-06-2022,0.017343107
13-06-2022,0.023773624
14-06-2022,0.028121724
15-06-2022,0.026284785
16-06-2022,0.026399785
17-06-2022,0.026452811
21-06-2022,0.024862789
22-06-2022,0.024817241
23-06-2022,0.023233035
24-06-2022,0.022807362
27-06-2022,0.025080044
28-06-2022,0.023624335
29-06-2022,0.024904386
30-06-2022,0.023586012
01-07-2022,0.022506923
05-07-2022,0.021217587
06-07-2022,0.020363784
07-07-2022,0.01975767
08-07-2022,0.018760418
11-07-2022,0.017656829
12-07-2022,0.017312943
13-07-2022,0.022090308
14-07-2022,0.021076052
15-07-2022,0.019813877
18-07-2022,0.018841689
19-07-2022,0.018102827
20-07-2022,0.018327316
21-07-2022,0.017709449
22-07-2022,0.017138084
25-07-2022,0.017273418
26-07-2022,0.016457518
27-07-2022,0.018775278
28-07-2022,0.027609062
29-07-2022,0.028137022
01-08-2022,0.027254885
02-08-2022,0.02571073
03-08-2022,0.024208
04-08-2022,0.023893725
05-08-2022,0.022619512
08-08-2022,0.021305652
09-08-2022,0.020181637
10-08-2022,0.019018646
11-08-2022,0.019756923
12-08-2022,0.018691773
15-08-2022,0.018412438
16-08-2022,0.017493261
17-08-2022,0.016504358
18-08-2022,0.015678604
19-08-2022,0.014884209
22-08-2022,0.015272248
23-08-2022,0.01817636
24-08-2022,0.017528401
25-08-2022,0.016594874
26-08-2022,0.01591127
29-08-2022,0.0203566
30-08-2022,0.019941988
31-08-2022,0.019199542
01-09-2022,0.018266824
02-09-2022,0.017469938
06-09-2022,0.017496193
07-09-2022,0.017420954
08-09-2022,0.017473958
09-09-2022,0.016481445
12-09-2022,0.017387208
13-09-2022,0.016729806
14-09-2022,0.024593363
15-09-2022,0.023190216
16-09-2022,0.023740875
19-09-2022,0.02247071
20-09-2022,0.021127479
21-09-2022,0.020062324
22-09-2022,0.019992689
23-09-2022,0.018957083
26-09-2022,0.018574175
27-09-2022,0.017529902
28-09-2022,0.01672898
29-09-2022,0.017160736
30-09-2022,0.017083229
03-10-2022,0.017600491
04-10-2022,0.019189346
05-10-2022,0.022320757
06-10-2022,0.02094524
07-10-2022,0.019860777
10-10-2022,0.026286609
11-10-2022,0.026455892
12-10-2022,0.025997418
13-10-2022,0.024339175
14-10-2022,0.025417105
17-10-2022,0.02476009
18-10-2022,0.025891386
19-10-2022,0.024443151
20-10-2022,0.023058448
21-10-2022,0.021664165
24-10-2022,0.022324874
25-10-2022,0.022096027
26-10-2022,0.021589354
27-10-2022,0.034369534
28-10-2022,0.033503118
31-10-2022,0.033285189
01-11-2022,0.031345753
02-11-2022,0.030497421
03-11-2022,0.031043982
04-11-2022,0.03130278
07-11-2022,0.03070718
08-11-2022,0.030480674
09-11-2022,0.02855053
10-11-2022,0.027482912
11-11-2022,0.037273312
14-11-2022,0.035818521
15-11-2022,0.034089026
16-11-2022,0.031813201
17-11-2022,0.029761263
18-11-2022,0.027847481
21-11-2022,0.026034787
22-11-2022,0.024358139
23-11-2022,0.023232991
25-11-2022,0.022035007
28-11-2022,0.020670224
29-11-2022,0.021198687
30-11-2022,0.020129283
01-12-2022,0.027335533
02-12-2022,0.025605125
05-12-2022,0.023959909
06-12-2022,0.023322313
07-12-2022,0.023120296
08-12-2022,0.021894467
09-12-2022,0.020937418
12-12-2022,0.019975103
13-12-2022,0.021065788
14-12-2022,0.020818885
15-12-2022,0.019603561
16-12-2022,0.021890077
19-12-2022,0.02163263
20-12-2022,0.02180038
21-12-2022,0.02047291
22-12-2022,0.019386523
23-12-2022,0.020076064
27-12-2022,0.018908772
28-12-2022,0.017944906
29-12-2022,0.017565189
30-12-2022,0.018592359
03-01-2023,0.017524698
04-01-2023,0.01655157
05-01-2023,0.022215145
06-01-2023,0.02420374
09-01-2023,0.022718251
10-01-2023,0.021563951
11-01-2023,0.020294387
12-01-2023,0.021907125
13-01-2023,0.021125851
17-01-2023,0.019905986
18-01-2023,0.018769224
19-01-2023,0.018688082
20-01-2023,0.019001855
23-01-2023,0.021106642
24-01-2023,0.02023759
25-01-2023,0.019024838
26-01-2023,0.018059333
27-01-2023,0.020027225
30-01-2023,0.018831734
31-01-2023,0.019233394
01-02-2023,0.018947177
02-02-2023,0.019538143
03-02-2023,0.024183463
06-02-2023,0.023476658
07-02-2023,0.022182503
08-02-2023,0.024963061
09-02-2023,0.02338063
10-02-2023,0.022508269
13-02-2023,0.021115721
14-02-2023,0.022288657
15-02-2023,0.020979855
16-02-2023,0.019897617
17-02-2023,0.021142259
21-02-2023,0.020896217
22-02-2023,0.021583513
23-02-2023,0.020468454
24-02-2023,0.01946215
27-02-2023,0.019714735
28-02-2023,0.0185391
01-03-2023,0.017479521
02-03-2023,0.017248697
03-03-2023,0.017183144
06-03-2023,0.017410885
07-03-2023,0.01657681
08-03-2023,0.016044982
09-03-2023,0.015202663
10-03-2023,0.014593196
13-03-2023,0.014990288
14-03-2023,0.01542769
15-03-2023,0.017593722
16-03-2023,0.01791457
17-03-2023,0.022205252
20-03-2023,0.021685456
21-03-2023,0.021996642
22-03-2023,0.020653639
23-03-2023,0.019468668
24-03-2023,0.019216838
27-03-2023,0.018473172
28-03-2023,0.018011096
29-03-2023,0.017171933
30-03-2023,0.017478308
31-03-2023,0.017040689
03-04-2023,0.016991909
04-04-2023,0.016060887
05-04-2023,0.015182801
06-04-2023,0.014904125
10-04-2023,0.016364718
11-04-2023,0.015640012
12-04-2023,0.016900879
13-04-2023,0.015978394
14-04-2023,0.017067781
17-04-2023,0.01678477
18-04-2023,0.016081352
19-04-2023,0.015216971
20-04-2023,0.014413815
21-04-2023,0.014202716
24-04-2023,0.013495405
25-04-2023,0.01417385
26-04-2023,0.015860038
27-04-2023,0.026724424
28-04-2023,0.028544799
01-05-2023,0.02691717
02-05-2023,0.025199788
03-05-2023,0.023590565
04-05-2023,0.022182657
05-05-2023,0.02082868
08-05-2023,0.020228948
09-05-2023,0.019062748
10-05-2023,0.018138443
11-05-2023,0.018017848
12-05-2023,0.017113407
15-05-2023,0.016259603
16-05-2023,0.015364456
17-05-2023,0.014755361
18-05-2023,0.014273479
19-05-2023,0.014553507
22-05-2023,0.013807589
23-05-2023,0.013495277
24-05-2023,0.014369178
25-05-2023,0.013841448
26-05-2023,0.017880574
30-05-2023,0.019025073
31-05-2023,0.01796418
01-06-2023,0.017145163
02-06-2023,0.016650183
05-06-2023,0.016033309
06-06-2023,0.015163184
07-06-2023,0.01457511
08-06-2023,0.017841215
09-06-2023,0.016813767
12-06-2023,0.01591995
13-06-2023,0.015831139
14-06-2023,0.015179356
15-06-2023,0.014840819
16-06-2023,0.017695788
20-06-2023,0.017194535
21-06-2023,0.01710841
22-06-2023,0.016938213
23-06-2023,0.016861608
26-06-2023,0.016682466
27-06-2023,0.017412857
28-06-2023,0.017059323
29-06-2023,0.016233396
30-06-2023,0.015436275
03-07-2023,0.015637504
05-07-2023,0.014962167
06-07-2023,0.01418511
07-07-2023,0.013755573
10-07-2023,0.013626064
11-07-2023,0.014633161
12-07-2023,0.013880644
13-07-2023,0.013868271
14-07-2023,0.014344796
17-07-2023,0.013912973
18-07-2023,0.013251989
