Date,SPY_Return,SPY_V,RollingVol21,RollingSkew21,Drawdown,VolOfVol,VIX,C_t,State,Regime,Prob_Recovery,Prob_StableBull,Prob_Correction,Prob_Panic,Prob_BullRecovery
17-06-2024,0.007927438,-1.364061332,0.005137944,0.024833169,0,0.000712445,12.75,0.462199946,1,Stable Bull,7.08E-20,0.999994016,5.29E-10,1.31E-19,5.98E-06
18-06-2024,0.002537269,-1.45278077,0.005141486,-0.006268311,0,0.00066403,12.30000019,0.458517825,1,Stable Bull,1.22E-19,0.99999847,1.70E-10,1.91E-20,1.53E-06
20-06-2024,-0.002720026,-1.548530028,0.00523012,0.071945899,-0.00271633,0.000638797,13.27999973,0.479435102,1,Stable Bull,6.32E-20,0.999998719,2.57E-10,2.74E-20,1.28E-06
21-06-2024,-0.001341737,-1.36328107,0.005260977,0.167862215,-0.004053525,0.000612546,13.19999981,0.463747674,1,Stable Bull,1.81E-19,0.999997688,1.22E-10,1.11E-20,2.31E-06
24-06-2024,-0.00325592,-1.288520311,0.005276449,0.169216895,-0.007290974,0.000592706,13.32999992,0.466433231,1,Stable Bull,2.54E-19,0.999993916,3.35E-10,4.69E-20,6.08E-06
25-06-2024,0.003843589,-1.092093018,0.004913532,0.160038197,-0.003468067,0.000552781,12.84000015,0.422656049,1,Stable Bull,5.68E-20,0.999992964,7.39E-11,1.35E-21,7.04E-06
26-06-2024,0.001247493,-1.209905716,0.004791417,0.285699995,-0.002224125,0.000507603,12.55000019,0.409265833,1,Stable Bull,3.20E-21,0.999998053,1.52E-11,1.82E-22,1.95E-06
27-06-2024,0.001575106,-1.319691291,0.004787195,0.259967705,-0.000651284,0.000463984,12.23999977,0.407862084,1,Stable Bull,4.73E-22,0.999998843,1.62E-11,3.56E-23,1.16E-06
28-06-2024,-0.003943058,-1.419095733,0.004550123,0.46144622,-0.004584015,0.000366302,12.43999958,0.459573303,1,Stable Bull,1.97E-21,0.99999938,3.49E-11,5.06E-22,6.20E-07
01-07-2024,0.002056253,-1.13038345,0.004120796,0.747988312,-0.002535082,0.00042094,12.22000027,0.494515667,1,Stable Bull,1.65E-21,0.999999356,8.65E-12,5.09E-22,6.44E-07
02-07-2024,0.006706891,-1.246839403,0.003952354,0.741166294,0,0.000466131,12.02999973,0.533672843,1,Stable Bull,1.59E-21,0.999999214,1.70E-11,1.07E-20,7.85E-07
03-07-2024,0.004453047,-1.338652472,0.003974344,0.60752409,0,0.000502479,12.09000015,0.537230759,1,Stable Bull,5.41E-21,0.999999248,2.10E-11,2.39E-20,7.52E-07
05-07-2024,0.005749583,-1.425545543,0.004036882,0.446299778,0,0.00054293,12.47999954,0.553508682,1,Stable Bull,5.89E-20,0.999998753,8.31E-11,5.57E-19,1.25E-06
08-07-2024,0.001153432,-1.503672955,0.003426008,0.143897591,0,0.000627904,12.36999989,0.567846606,1,Stable Bull,4.03E-19,0.999995728,3.02E-10,5.32E-18,4.27E-06
09-07-2024,0.00097215,-1.578550145,0.003404227,0.11281139,0,0.000690617,12.51000023,0.535046374,1,Stable Bull,1.68E-18,0.999995426,2.45E-10,8.87E-18,4.57E-06
10-07-2024,0.009846642,-1.638791,0.003722474,0.160848319,0,0.00070865,12.85000038,0.554558104,1,Stable Bull,2.08E-17,0.99999583,2.56E-09,4.56E-16,4.17E-06
11-07-2024,-0.008660178,-1.674954437,0.00444659,-0.33316695,-0.008622786,0.000692157,12.92000008,0.66938395,1,Stable Bull,5.10E-16,0.999997725,5.67E-08,2.77E-14,2.22E-06
12-07-2024,0.006287817,-0.957388469,0.00454525,-0.393149122,-0.002369549,0.000671028,12.46000004,0.748702943,1,Stable Bull,3.73E-15,0.999954965,2.32E-08,2.44E-14,4.50E-05
15-07-2024,0.00274629,-1.07393205,0.004334891,-0.406965418,0,0.000635224,13.11999989,0.711749629,1,Stable Bull,1.45E-14,0.999726682,1.39E-07,3.00E-12,0.000273179
16-07-2024,0.00591238,-1.18282321,0.004422805,-0.473983518,0,0.000593371,13.18999958,0.675923176,1,Stable Bull,2.91E-13,0.998274923,0.000162976,5.27E-11,0.001562102
17-07-2024,-0.01412013,-1.275998202,0.005662175,-1.042382609,-0.014020908,0.00063785,14.47999954,0.713680025,1,Stable Bull,3.30E-12,0.665181104,0.325839211,3.61E-09,0.008979682
18-07-2024,-0.007714547,0.106630617,0.00578527,-0.852463892,-0.021598026,0.000682741,15.93000031,0.703664305,2,Correction,3.86E-10,0.006186118,0.980552929,9.76E-11,0.013260952
19-07-2024,-0.006662902,0.595114279,0.005979108,-0.641354822,-0.028095353,0.000740372,16.52000046,0.709842519,2,Correction,3.25E-11,4.41E-09,0.999906069,1.19E-12,9.39E-05
22-07-2024,0.010257409,0.991613209,0.006323305,-0.632271754,-0.018074825,0.000820867,14.90999985,0.699005341,2,Correction,1.06E-10,1.79E-09,0.999999974,3.18E-12,2.41E-08
23-07-2024,-0.001570077,0.695925133,0.006327394,-0.626479113,-0.019615313,0.000890391,14.72000027,0.724784684,2,Correction,9.09E-13,3.09E-06,0.999996671,3.98E-14,2.43E-07
24-07-2024,-0.022923164,0.606670912,0.008151041,-1.195616735,-0.041833206,0.001162265,18.04000092,0.798189519,2,Correction,1.63E-26,2.12E-21,0.999999999,1.97E-23,1.40E-09
25-07-2024,-0.005224046,2.374392375,0.008170023,-1.04298147,-0.046825662,0.001370959,18.45999908,0.791120683,2,Correction,1.42E-25,2.05E-32,1,5.99E-25,2.01E-22
26-07-2024,0.011137648,2.584138517,0.008555653,-0.946997379,-0.036150202,0.001573943,16.38999939,0.78230453,2,Correction,1.43E-23,5.47E-30,1,2.23E-25,1.75E-24
29-07-2024,0.0005874,2.09925872,0.008548733,-0.932740642,-0.035583871,0.001733534,16.60000038,0.780263688,2,Correction,1.01E-20,6.64E-23,1,6.80E-22,2.40E-20
30-07-2024,-0.005079204,1.663256949,0.008577548,-0.909297797,-0.040469918,0.001858405,17.69000053,0.774961579,2,Correction,9.77E-20,5.76E-27,1,9.90E-21,7.48E-16
31-07-2024,0.01612381,1.659912781,0.009282479,-0.662089435,-0.024873236,0.001996676,16.36000061,0.737508591,2,Correction,1.65E-19,4.19E-23,1,1.43E-20,5.21E-15
01-08-2024,-0.014262093,1.298683809,0.00969718,-0.456449076,-0.038681881,0.002121683,18.59000015,0.709288894,2,Correction,7.69E-26,2.41E-22,1,1.74E-24,1.05E-14
02-08-2024,-0.01879411,1.984808559,0.010401997,-0.324615554,-0.05658028,0.002263812,23.38999939,0.661120005,2,Correction,3.90E-26,2.15E-43,1,2.22E-24,9.49E-22
05-08-2024,-0.029555971,3,0.011895496,-0.454655727,-0.084055931,0.002496202,38.56999969,0.719646837,2,Correction,1.76E-44,3.67E-110,1,5.39E-21,2.98E-37
06-08-2024,0.009177187,3,0.012171735,-0.468116365,-0.075611453,0.002640074,27.70999908,0.694439706,2,Correction,1.59E-30,1.17E-120,1,3.50E-25,3.07E-31
07-08-2024,-0.006706243,3,0.012163998,-0.379801164,-0.081789886,0.002707786,27.85000038,0.691113606,2,Correction,3.40E-30,2.88E-114,1,4.59E-26,5.57E-33
08-08-2024,0.022853965,3,0.013157255,-0.093805245,-0.060563515,0.002816398,23.79000092,0.688994162,2,Correction,1.05E-28,3.72E-102,1,8.86E-26,1.01E-30
09-08-2024,0.004400116,3,0.013168897,-0.226091713,-0.056420778,0.002903546,20.37000084,0.68891643,2,Correction,7.01E-27,4.39E-68,1,1.47E-26,1.86E-32
12-08-2024,0.00052515,2.549881515,0.013045851,-0.180875333,-0.055925127,0.00292531,20.70999908,0.690309315,2,Correction,3.46E-24,3.00E-64,1,7.65E-26,9.89E-27
13-08-2024,0.016311964,2.062950668,0.013632361,-0.175968053,-0.040399127,0.00291154,18.12000084,0.716579836,2,Correction,8.94E-22,1.76E-56,1,2.52E-23,1.49E-20
14-08-2024,0.003149814,1.66393975,0.013568591,-0.155325906,-0.037371797,0.00282974,16.19000053,0.726563448,2,Correction,2.02E-19,3.26E-42,1,4.17E-20,8.36E-18
15-08-2024,0.016995041,1.30444074,0.013853433,-0.311900504,-0.020872082,0.002805876,15.22999954,0.729855094,2,Correction,1.06E-18,4.07E-32,1,1.41E-18,1.14E-14
16-08-2024,0.002239484,1.00178756,0.01375817,-0.41612748,-0.018676884,0.002728789,14.80000019,0.728583592,2,Correction,1.56E-16,1.18E-21,1,2.75E-16,9.20E-14
19-08-2024,0.009515897,0.721518916,0.013810947,-0.560895898,-0.009294142,0.002613244,14.64999962,0.725906341,2,Correction,1.82E-15,1.89E-17,1,1.27E-14,1.94E-11
20-08-2024,-0.001627384,0.475459111,0.013651446,-0.470033823,-0.01090509,0.002460622,15.88000011,0.730176705,2,Correction,7.01E-13,4.86E-13,1,2.18E-12,2.72E-10
21-08-2024,0.00343068,0.29331205,0.013659957,-0.522020202,-0.007505994,0.002242426,16.27000046,0.732346673,2,Correction,7.49E-12,8.22E-11,0.999999959,3.58E-11,4.06E-08
22-08-2024,-0.007879475,0.081546345,0.012728194,-0.510760828,-0.015295597,0.002112398,17.54999924,0.679076039,2,Correction,4.42E-13,9.85E-10,0.999999455,1.65E-12,5.44E-07
23-08-2024,0.010569333,0.53756084,0.012789817,-0.658093442,-0.004832733,0.001951451,15.85999966,0.688948781,2,Correction,1.02E-12,1.02E-08,0.999999967,7.55E-13,2.29E-08
26-08-2024,-0.002386765,0.317650247,0.012649227,-0.544821541,-0.007205131,0.001787128,16.14999962,0.69769765,2,Correction,1.39E-11,4.95E-07,0.999999469,3.14E-12,3.61E-08
27-08-2024,0.00137224,0.384820475,0.012647838,-0.55407078,-0.005841842,0.001580191,15.43000031,0.699933037,2,Correction,4.09E-10,1.46E-06,0.999998487,9.60E-11,5.54E-08
28-08-2024,-0.005822101,0.163140079,0.012668025,-0.545516011,-0.011613115,0.001316019,17.11000061,0.707713467,2,Correction,2.28E-10,4.35E-06,0.999993242,3.14E-11,2.40E-06
29-08-2024,8.93E-05,0.547239397,0.012211907,-0.506147106,-0.011524847,0.001082338,15.64999962,0.747147409,2,Correction,4.13E-09,2.90E-06,0.999996875,3.49E-10,2.25E-07
30-08-2024,0.009500687,0.303542649,0.011857088,-0.724072708,-0.002088901,0.000859374,15,0.734893768,2,Correction,6.43E-10,1.28E-05,0.999981194,2.09E-10,5.99E-06
03-09-2024,-0.020793504,0.095617308,0.012037204,-0.749797893,-0.022624723,0.000684353,20.71999931,0.819348628,2,Correction,5.54E-15,1.74E-10,0.99999731,2.36E-13,2.69E-06
04-09-2024,-0.002049042,1.231736967,0.009746454,-0.143975327,-0.024625356,0.000952083,21.31999969,0.696545788,2,Correction,1.91E-15,6.79E-11,1,6.62E-16,2.98E-10
05-09-2024,-0.00243503,1.293495417,0.009707421,0.00738563,-0.026997533,0.001162997,19.89999962,0.743739333,2,Correction,6.52E-14,3.99E-11,1,6.05E-15,4.64E-11
06-09-2024,-0.016973441,1.036917239,0.010423297,-0.146162968,-0.043373363,0.001260401,22.37999916,0.792772541,2,Correction,1.18E-18,3.25E-23,1,1.36E-19,3.96E-10
09-09-2024,0.011134039,1.917309632,0.00952306,-0.507121917,-0.032662728,0.001420569,19.45000076,0.769175459,2,Correction,1.66E-16,1.38E-24,1,1.41E-18,2.50E-15
10-09-2024,0.004346342,1.526308235,0.009522219,-0.506514716,-0.0284492,0.001543927,19.07999992,0.713657988,2,Correction,1.41E-14,4.13E-16,1,3.28E-16,5.95E-13
11-09-2024,0.010206584,1.182661309,0.009710696,-0.585281829,-0.018482207,0.001628439,17.69000053,0.732263868,2,Correction,6.80E-14,1.67E-11,1,5.06E-15,1.96E-10
12-09-2024,0.008387846,0.878558054,0.009264424,-0.725538146,-0.010214762,0.001700646,17.06999969,0.695619173,2,Correction,1.48E-13,1.01E-07,0.999999898,2.01E-14,1.25E-09
13-09-2024,0.005209304,0.616485293,0.009293896,-0.748073208,-0.005045217,0.001745514,16.55999947,0.690576613,2,Correction,1.05E-12,6.94E-07,0.999999301,2.19E-13,5.10E-09
16-09-2024,0.001475726,0.368620003,0.00859717,-0.975909953,-0.003575853,0.001796083,17.13999939,0.59384917,2,Correction,4.12E-11,4.95E-08,0.999999913,2.21E-11,3.78E-08
17-09-2024,0.00040865,0.140274926,0.008591484,-0.946883834,-0.003168581,0.001816539,17.61000061,0.609085195,2,Correction,2.90E-09,2.53E-08,0.999989368,1.14E-08,1.06E-05
18-09-2024,-0.002970343,-0.063415455,0.008383808,-0.86370427,-0.006125119,0.001811791,18.22999954,0.543293198,2,Correction,1.03E-08,2.48E-07,0.997923132,2.89E-08,0.00207658
19-09-2024,0.016920529,0.029241712,0.009130709,-0.649228047,0,0.001740225,16.32999992,0.626840163,2,Correction,3.94E-07,1.93E-06,0.990941133,7.23E-07,0.009055815
20-09-2024,-0.001730208,-0.126569458,0.009132467,-0.56845531,-0.001728712,0.001635218,16.14999962,0.629649714,2,Correction,9.15E-06,0.001319575,0.975524062,2.37E-06,0.023144836
23-09-2024,0.002495897,-0.185482086,0.008918162,-0.733496384,0,0.001586933,15.89000034,0.618560343,2,Correction,1.11E-05,0.015156335,0.805854445,5.05E-06,0.178973087
24-09-2024,0.002857074,-0.348198545,0.008672056,-0.730061116,0,0.001520021,15.39000034,0.600707064,4,Bull Recovery,9.17E-06,0.062540456,0.310970878,2.55E-06,0.626476948
25-09-2024,-0.002207901,-0.497564146,0.008668737,-0.733484472,-0.002205465,0.001435756,15.40999985,0.599343652,4,Bull Recovery,3.41E-06,0.076009294,0.077579225,9.48E-07,0.846407122
26-09-2024,0.003956852,-0.56728548,0.008693718,-0.768536238,0,0.001317046,15.36999989,0.594854443,4,Bull Recovery,2.37E-07,0.057797612,0.005752545,1.23E-07,0.936449482
27-09-2024,-0.001451452,-0.695340488,0.008572498,-0.851150256,-0.001450399,0.001156863,16.95999908,0.580829497,4,Bull Recovery,1.13E-09,0.015870628,0.000237698,1.57E-08,0.983891657
30-09-2024,0.00399919,-0.81324311,0.008588334,-0.911306297,0,0.001000447,16.72999954,0.583423761,4,Bull Recovery,2.71E-11,0.005908238,1.60E-05,1.57E-08,0.99407577
01-10-2024,-0.008998756,-0.916950146,0.008668824,-0.703314024,-0.008958388,0.000834276,19.26000023,0.646198171,4,Bull Recovery,2.64E-13,1.82E-05,1.18E-05,7.71E-08,0.999969925
02-10-2024,0.000422094,-0.442240957,0.007160748,-0.325679182,-0.008539987,0.000678125,18.89999962,0.575948022,4,Bull Recovery,6.63E-13,6.49E-07,7.53E-07,1.19E-09,0.999998596
03-10-2024,-0.00183007,-0.508827497,0.00715537,-0.3297609,-0.01035277,0.000765359,20.48999977,0.575242401,4,Bull Recovery,6.30E-16,9.95E-10,2.81E-07,1.17E-09,0.999999717
04-10-2024,0.009046383,-0.50498388,0.007270793,-0.481843395,-0.001359424,0.000815913,19.20999908,0.573487861,4,Bull Recovery,8.52E-16,2.43E-09,4.39E-07,2.99E-09,0.999999556
07-10-2024,-0.009081597,-0.620450671,0.006383966,0.202155887,-0.010387618,0.000877769,22.63999939,0.628754649,4,Bull Recovery,1.54E-18,1.77E-17,1.03E-07,2.78E-08,0.999999869
08-10-2024,0.009413327,-0.043796085,0.006277829,0.187923438,-0.00102809,0.00098064,21.42000008,0.660602805,4,Bull Recovery,7.80E-17,3.67E-18,1.64E-06,7.73E-07,0.99999759
09-10-2024,0.006902496,-0.204824806,0.006341451,0.139943149,0,0.001044215,20.86000061,0.705675079,4,Bull Recovery,1.20E-15,1.55E-17,6.21E-07,4.74E-07,0.999998905
10-10-2024,-0.001751678,-0.358380391,0.006153116,0.322164092,-0.001750145,0.001085018,20.93000031,0.70168899,4,Bull Recovery,9.26E-16,6.54E-18,6.36E-07,6.25E-07,0.999998739
11-10-2024,0.005970161,-0.502563277,0.006048863,0.351336209,0,0.001136858,20.45999908,0.698194187,4,Bull Recovery,7.75E-17,5.42E-17,2.06E-08,7.33E-08,0.999999906
14-10-2024,0.008145301,-0.634324524,0.006163005,0.308551776,0,0.001155337,19.70000076,0.720564592,4,Bull Recovery,1.15E-17,1.37E-14,1.11E-08,4.97E-08,0.999999939
15-10-2024,-0.007799836,-0.735260985,0.006524225,0.294951943,-0.007769497,0.001171298,20.63999939,0.731297691,4,Bull Recovery,1.04E-17,7.84E-14,6.77E-08,7.70E-08,0.999999855
16-10-2024,0.004336781,-0.168505365,0.006545903,0.208359094,-0.003457066,0.001177663,19.57999992,0.73664538,4,Bull Recovery,3.80E-15,4.21E-12,1.09E-06,3.67E-07,0.999998548
17-10-2024,8.60E-05,-0.328462445,0.006469351,0.16564863,-0.003371359,0.00118745,19.11000061,0.777570763,4,Bull Recovery,4.57E-14,8.78E-12,6.71E-07,2.41E-07,0.999999088
18-10-2024,0.003838956,-0.463197755,0.005508158,-0.421076484,0,0.001202038,18.03000069,0.703226422,4,Bull Recovery,4.10E-14,3.85E-12,1.70E-06,2.42E-07,0.999998062
21-10-2024,-0.001643523,-0.593741673,0.005505831,-0.423218435,-0.001642174,0.001190505,18.37000084,0.688980068,4,Bull Recovery,4.98E-14,1.60E-12,1.49E-06,1.63E-07,0.999998347
22-10-2024,-0.000531214,-0.597900862,0.005511801,-0.343784521,-0.002172375,0.001170396,18.20000076,0.602824891,4,Bull Recovery,6.89E-14,5.47E-11,5.79E-07,1.59E-08,0.999999405
23-10-2024,-0.009179368,-0.650737647,0.005932712,-0.247643434,-0.011289891,0.001125886,19.23999977,0.643023124,4,Bull Recovery,2.01E-14,4.04E-10,9.15E-07,4.06E-08,0.999999044
24-10-2024,0.002160359,-0.070586705,0.005907545,-0.352844343,-0.009151613,0.001064129,19.07999992,0.661284911,4,Bull Recovery,4.66E-13,8.99E-10,1.24E-05,2.27E-07,0.999987353
25-10-2024,-0.000345464,-0.242608156,0.005865676,-0.261659582,-0.009493856,0.00097908,20.32999992,0.655020567,4,Bull Recovery,8.83E-14,1.22E-12,1.73E-06,7.98E-08,0.999998188
28-10-2024,0.003086662,-0.352761069,0.005871554,-0.367921931,-0.006431776,0.000879009,19.79999924,0.649819542,4,Bull Recovery,8.96E-15,4.79E-12,9.31E-07,4.16E-08,0.999999028
29-10-2024,0.001617071,-0.494004184,0.005828979,-0.324738544,-0.004823805,0.000741964,19.34000015,0.637512131,4,Bull Recovery,8.15E-15,4.08E-11,1.22E-06,2.01E-08,0.999998758
30-10-2024,-0.003029902,-0.629429042,0.005468843,-0.286597538,-0.007834528,0.000540583,20.35000038,0.52807963,4,Bull Recovery,1.59E-16,2.02E-11,0.000295389,2.87E-10,0.999704611
31-10-2024,-0.019797668,-0.581570197,0.007101612,-0.987984393,-0.027283929,0.000535378,23.15999985,0.649984613,2,Correction,1.19E-22,2.67E-15,0.526493658,4.56E-12,0.473506342
01-11-2024,0.004211707,1.204043107,0.007146788,-1.081730054,-0.023178495,0.000534601,21.87999916,0.615914706,2,Correction,8.32E-15,1.11E-15,0.999999385,1.82E-12,6.15E-07
04-11-2024,-0.002156434,0.901837535,0.006871688,-1.086783559,-0.025282676,0.00049994,21.97999954,0.629014736,2,Correction,9.02E-13,1.03E-16,0.999999971,2.02E-11,2.92E-08
05-11-2024,0.012019401,0.77055108,0.007058113,-1.073702435,-0.013496468,0.000535219,20.48999977,0.593473961,2,Correction,6.64E-10,1.00E-11,0.999997728,4.98E-09,2.27E-06
06-11-2024,0.02456137,0.532233605,0.008595418,0.184769112,0,0.000749226,16.27000046,0.50444673,2,Correction,3.93E-09,0.008738943,0.990389066,5.18E-12,0.000871988
07-11-2024,0.007702532,0.348350131,0.008622468,0.176006907,0,0.000904018,15.19999981,0.516109812,1,Stable Bull,6.78E-10,0.993290919,0.006706667,1.03E-13,2.41E-06
08-11-2024,0.004322356,0.148364841,0.008609802,0.078037283,0,0.001020031,14.93999958,0.509669675,1,Stable Bull,5.54E-11,0.999972299,2.74E-05,3.37E-15,2.58E-07
11-11-2024,0.000952224,-0.050817861,0.008557441,0.159316787,0,0.001104125,14.97000027,0.520575697,1,Stable Bull,1.33E-12,0.999997717,9.05E-07,7.10E-17,1.38E-06
12-11-2024,-0.003110962,-0.228652758,0.008475839,0.325982989,-0.003106128,0.001166617,14.71000004,0.496035775,1,Stable Bull,1.31E-14,0.999998373,8.50E-08,2.83E-19,1.54E-06
13-11-2024,0.000485651,-0.082109848,0.008234433,0.270913302,-0.002621869,0.001208218,14.02000046,0.53651745,1,Stable Bull,2.85E-14,0.999998986,2.25E-07,2.07E-17,7.88E-07
14-11-2024,-0.006450969,-0.262857007,0.00837789,0.401480423,-0.009035215,0.001251117,14.31000042,0.503620316,1,Stable Bull,2.62E-12,0.999925945,3.93E-05,4.54E-16,3.48E-05
15-11-2024,-0.012891484,0.043111255,0.008902747,0.358090057,-0.02172823,0.001317295,16.13999939,0.550990638,1,Stable Bull,5.77E-11,0.956778046,0.041478281,1.07E-14,0.001743673
18-11-2024,0.004089039,0.926601811,0.008907916,0.354096928,-0.017719849,0.001327783,15.57999992,0.548235599,1,Stable Bull,1.26E-08,0.954748813,0.04524927,1.13E-12,1.90E-06
19-11-2024,0.003648704,0.646108051,0.00892535,0.268456341,-0.014129253,0.001318321,16.35000038,0.556207202,1,Stable Bull,2.03E-08,0.989087715,0.010910682,3.84E-12,1.58E-06
20-11-2024,0.000338876,0.395962212,0.008922142,0.254558746,-0.013795109,0.00128764,17.15999985,0.571604004,1,Stable Bull,9.23E-09,0.999348564,0.000646187,6.63E-12,5.24E-06
21-11-2024,0.005353994,0.163554331,0.008687651,0.111481025,-0.008500813,0.00125645,16.87000084,0.556651712,1,Stable Bull,1.54E-11,0.999957544,1.12E-05,1.45E-14,3.13E-05
22-11-2024,0.003094601,-0.035455748,0.008694803,0.095892922,-0.005427766,0.00120793,15.23999977,0.559963003,1,Stable Bull,1.48E-13,0.999995879,2.18E-07,1.42E-16,3.90E-06
25-11-2024,0.003386261,-0.216466273,0.008697215,0.034041489,-0.002054177,0.00113761,14.60000038,0.562762259,1,Stable Bull,4.69E-15,0.999993325,1.75E-07,4.04E-17,6.50E-06
26-11-2024,0.005207901,-0.383595291,0.008728864,0.001724931,0,0.001046125,14.10000038,0.576539302,1,Stable Bull,3.15E-15,0.999980238,2.24E-07,1.25E-16,1.95E-05
27-11-2024,-0.003034584,-0.527533441,0.008787178,0.071693195,-0.003029985,0.000921363,14.10000038,0.581001916,1,Stable Bull,1.85E-14,0.999982508,3.19E-07,1.58E-15,1.72E-05
29-11-2024,0.006192834,-0.438414985,0.00878642,-0.067175688,0,0.000681312,13.51000023,0.595463427,1,Stable Bull,3.47E-16,0.99996254,5.88E-07,2.66E-17,3.69E-05
02-12-2024,0.001790826,-0.578898167,0.007261894,0.793514875,0,0.000667188,13.34000015,0.434116994,1,Stable Bull,1.32E-17,0.999999544,1.83E-10,3.21E-21,4.56E-07
03-12-2024,0.000463632,-0.714599998,0.007272637,0.863324853,0,0.000656087,13.30000019,0.466874416,1,Stable Bull,4.27E-20,0.999999394,3.07E-10,9.91E-22,6.06E-07
04-12-2024,0.006190516,-0.823497564,0.007223883,0.732789272,0,0.000619063,13.44999981,0.440224417,1,Stable Bull,1.02E-19,0.999998238,1.03E-10,8.59E-22,1.76E-06
05-12-2024,-0.001647198,-0.926786801,0.006988387,0.972982682,-0.001645842,0.000626741,13.53999996,0.422629033,1,Stable Bull,1.86E-17,0.999992425,3.50E-11,9.16E-19,7.57E-06
06-12-2024,0.0018939,-0.943465648,0.004805959,-1.321523475,0,0.00100002,12.77000046,0.535723554,1,Stable Bull,2.78E-16,0.987390485,2.03E-05,5.67E-13,0.012589254
09-12-2024,-0.005163081,-1.046625029,0.004773224,-1.202953206,-0.005149776,0.001244164,14.18999958,0.433316112,4,Bull Recovery,3.48E-11,0.406054844,4.64E-05,6.10E-12,0.593898804
10-12-2024,-0.003113731,-0.790518274,0.004768416,-1.02659117,-0.008242654,0.00142399,14.18000031,0.457305693,4,Bull Recovery,1.90E-10,0.020924654,1.67E-05,2.73E-10,0.979058663
11-12-2024,0.007700805,-0.607153732,0.005030152,-0.91241145,-0.000575841,0.00153932,13.57999992,0.40262973,4,Bull Recovery,5.36E-11,0.000333295,9.41E-07,2.37E-11,0.999665763
12-12-2024,-0.005165961,-0.728327016,0.005126791,-0.85850147,-0.005725514,0.001623775,13.92000008,0.414736741,4,Bull Recovery,3.95E-12,9.54E-06,1.07E-06,4.71E-11,0.999989389
13-12-2024,-0.000198535,-0.537384265,0.005129655,-0.837724826,-0.005922893,0.001695177,13.81000042,0.418911456,4,Bull Recovery,6.90E-12,3.82E-06,1.26E-06,4.93E-11,0.999994921
16-12-2024,0.004260863,-0.548362785,0.004926566,-1.09591415,-0.00167823,0.001758826,14.68999958,0.488903321,4,Bull Recovery,2.93E-12,6.76E-08,1.66E-05,1.11E-08,0.999983299
17-12-2024,-0.004128502,-0.684479685,0.003961854,-0.307295131,-0.005791307,0.00184882,15.86999989,0.14145079,4,Bull Recovery,8.18E-23,7.88E-10,2.87E-09,5.86E-29,0.999999996
18-12-2024,-0.030256611,-0.500339026,0.007932288,-2.679381619,-0.035422167,0.001809576,27.62000084,0.652998651,2,Correction,1.55E-53,3.13E-34,0.999999979,4.39E-19,2.06E-08
19-12-2024,-0.0003072,2.565949093,0.007884353,-2.660826092,-0.03571844,0.001765776,24.09000015,0.656642534,2,Correction,1.90E-32,3.49E-33,1,1.83E-23,6.94E-32
20-12-2024,0.011939559,2.257762671,0.008328202,-2.297685754,-0.024136338,0.001735862,18.36000061,0.63514907,2,Correction,1.10E-29,1.47E-19,1,7.13E-27,7.69E-26
23-12-2024,0.005970455,1.831219038,0.008348294,-2.287103911,-0.018292561,0.001719376,16.78000069,0.641823039,2,Correction,1.99E-26,5.92E-12,1,3.15E-26,1.69E-22
24-12-2024,0.011053468,1.447598279,0.008659152,-2.086263445,-0.007381096,0.00171746,14.27000046,0.649095906,2,Correction,4.56E-25,1.76E-08,0.999999982,1.23E-24,5.71E-19
26-12-2024,6.68E-05,1.116327048,0.008636412,-2.048211414,-0.00731479,0.001714202,14.72999954,0.650318662,2,Correction,5.93E-21,1.66E-07,0.999999834,1.86E-20,1.48E-17
27-12-2024,-0.01058238,0.805386929,0.008886381,-1.725596478,-0.017764374,0.001723263,15.94999981,0.688061682,2,Correction,9.25E-24,2.46E-08,0.999999975,2.85E-23,1.52E-13
30-12-2024,-0.011477302,1.41834345,0.009202165,-1.510299277,-0.028973342,0.001748966,17.39999962,0.712062194,2,Correction,8.57E-25,3.14E-13,1,4.59E-25,3.14E-17
31-12-2024,-0.003644664,1.84091977,0.009083832,-1.435477538,-0.032505966,0.001766513,17.35000038,0.715330327,2,Correction,7.20E-23,5.98E-18,1,1.51E-24,2.28E-19
02-01-2025,-0.002460042,1.773899866,0.009062132,-1.379055936,-0.034883117,0.001829148,17.93000031,0.674017987,2,Correction,3.50E-20,2.75E-21,1,8.35E-22,5.23E-18
03-01-2025,0.012425883,1.546046439,0.009545698,-1.20954273,-0.02281587,0.001914232,16.12999916,0.658381492,2,Correction,7.99E-19,2.90E-18,1,3.01E-20,6.57E-15
06-01-2025,0.005744086,1.208335081,0.009529853,-1.212352695,-0.017186688,0.00198867,16.04000092,0.671450887,2,Correction,1.52E-17,2.68E-11,1,1.87E-18,1.94E-13
07-01-2025,-0.011368527,0.89735832,0.009804514,-1.031924,-0.028296557,0.002069004,17.81999969,0.703412671,2,Correction,5.67E-19,1.89E-14,1,2.64E-19,5.65E-12
08-01-2025,0.001460051,1.350712087,0.009797954,-1.028135851,-0.026876784,0.002054124,17.70000076,0.704574795,2,Correction,7.75E-18,1.60E-16,1,8.28E-19,1.12E-13
10-01-2025,-0.015385282,1.073014523,0.010243407,-0.884084129,-0.041733975,0.00203195,19.54000092,0.748580133,2,Correction,2.19E-19,1.27E-25,1,1.54E-20,1.32E-12
