"AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
28.5799999237061,29.0774993896484,28.5025005340576,28.9899997711182,171718000,25.9856586456299
29.0100002288818,29.4125003814697,28.875,29.2900009155273,163538800,26.2545719146729
29.1075000762939,29.3600006103516,29.0025005340576,29.125,138242800,26.1066665649414
29.0249996185303,29.1299991607666,28.6700000762939,28.7525005340576,193146000,25.7727718353271
28.5200004577637,28.5874996185303,27.9074993133545,28.1625003814697,274006400,25.2439250946045
27.6075000762939,27.9750003814697,26.4125003814697,26.4400005340576,513102000,23.6999263763428
23.7175006866455,27.2000007629395,23,25.7800006866455,648825200,23.1083278656006
27.7775001525879,27.7775001525879,25.875,25.9349994659424,414406400,23.2472610473633
26.7724990844727,27.4724998474121,26.2625007629395,27.4225006103516,387098400,24.5806102752686
28.0575008392334,28.3099994659424,27.5049991607666,28.2299995422363,338464400,25.3044185638428
28.0424995422363,28.3274993896484,27.8850002288818,28.3225002288818,212657600,25.387336730957
28.0074996948242,28.6324996948242,28,28.1900005340576,224917200,25.2685680389404
27.5375003814697,27.9699993133545,26.8400001525879,26.9300003051758,307383600,24.1391468048096
27.5575008392334,28.0849990844727,27.2824993133545,28.0849990844727,247555200,25.1744403839111
28.1224994659424,28.1949996948242,27.5100002288818,27.5925006866455,212935600,24.7329902648926
27.2425003051758,27.6124992370605,27.1275005340576,27.3174991607666,199985200,24.4864845275879
27.9375,28.1399993896484,27.5799999237061,28.0774993896484,219374400,25.1677207946777
28.4400005340576,28.5049991607666,27.4424991607666,27.5375003814697,340043200,24.6836814880371
27.5674991607666,28.3199996948242,27.4750003814697,28.1424999237061,251571200,25.2259902954102
27.9475002288818,28.5524997711182,27.9400005340576,28.5524997711182,199662000,25.5935077667236
29.1450004577637,29.2224998474121,28.7150001525879,28.8274993896484,233453600,25.8400039672852
28.9825000762939,29.1324996948242,28.6049995422363,29.0699996948242,173364800,26.057373046875
29.0625,29.1350002288818,28.8600006103516,29.1025009155273,148694000,26.0865039825439
28.9150009155273,29.1224994659424,28.4300003051758,28.4799995422363,256450400,25.5285148620605
28.0524997711182,28.5750007629395,27.9675006866455,28.3624992370605,297141200,25.4231910705566
28.4174995422363,28.8425006866455,28.4150009155273,28.8024997711182,200888000,25.8175926208496
28.3449993133545,28.5450000762939,28.1299991607666,28.3500003814697,201384800,25.4119892120361
28.4074993133545,28.6800003051758,28.3250007629395,28.5799999237061,143026800,25.6181488037109
28.3125,28.875,28.0925006866455,28.75,200878000,25.7705268859863
29.1100006103516,29.1725006103516,28.5049991607666,28.6774997711182,224607600,25.7055492401123
28.4624996185303,28.6424999237061,28.1100006103516,28.1100006103516,208436000,25.1968536376953
28.2075004577637,28.3775005340576,26.9650001525879,27.2649993896484,293461600,24.4394283294678
27.5424995422363,27.8850002288818,27.1825008392334,27.5750007629395,265892000,24.7173004150391
27.2674999237061,27.4050006866455,26.8274993896484,27.3950004577637,255716400,24.5559539794922
27.0025005340576,27.7525005340576,26.8875007629395,27.5949993133545,232079200,24.7352294921875
27.4699993133545,27.8425006866455,27.2674999237061,27.6949996948242,208258800,24.8248672485352
27.6574993133545,27.9349994659424,27.4424991607666,27.8274993896484,192787200,24.9436340332031
27.9349994659424,27.9424991607666,27.3525009155273,27.6949996948242,187062400,24.8248672485352
27.5475006103516,27.5475006103516,27.0524997711182,27.375,247918400,24.5380268096924
27.5,28.0699996948242,27.3724994659424,28.0300006866455,211064400,25.1251392364502
28.1825008392334,28.1875,27.8600006103516,27.8999996185303,121868800,25.0086212158203
27.7049999237061,28.1124992370605,27.6700000762939,27.9475002288818,132197200,25.0512008666992
