Date,SPY_Return,SPY_V,RollingVol21,RollingSkew21,Drawdown,VolOfVol,VIX,C_t,State,State_0_Prob,State_1_Prob,State_2_Prob,Regime,P_t
2016-02-11,-0.0130930829225893,1.04608102915018,0.0142585983221502,0.216729687255224,-0.13022901446815,0.0008576000776399,28.1399993896484,0.772316135598892,0,0.9867996846448339,5.242615450248877e-81,0.01320031535458856,Neutral,0.01320031535458856
2016-02-12,0.0204071139999282,1.32211788583589,0.0141332228222352,0.177916836648493,-0.112297152341712,0.0008072444460469,25.3999996185303,0.753457827667521,0,0.9925229979738546,1.3419791234095415e-64,0.007477002025737021,Neutral,0.007477002025737021
2016-02-16,0.0167372112596267,1.00127261083938,0.014160588126592,0.179353533384294,-0.097314447660354,0.0007892516819002,24.1100006103516,0.752715599487763,0,0.9989238457835141,6.924757969412268e-50,0.0010761542176581562,Neutral,0.0010761542176581562
2016-02-17,0.0162029126086827,0.717752626001549,0.0137374578930196,0.0701363000342096,-0.0825691769701081,0.000779666379943,22.3099994659424,0.742435410996637,0,0.9999660688926808,1.7692223001472582e-37,3.393110800233938e-05,Neutral,3.393110800233938e-05
2016-02-18,-0.004104502057455,0.465536428707992,0.0137873374654866,0.12405263304185,-0.0863270562833919,0.000731184022958,21.6399993896484,0.74458350265302,0,0.9999952969048174,7.155215227415601e-38,4.703096983971132e-06,Neutral,4.703096983971132e-06
2016-02-19,-0.0004683047364899,0.441975546806813,0.0134224247695331,0.0557231742275279,-0.0867548334776762,0.0006755607826899,20.5300006866455,0.761496549348445,0,0.9999965754563593,3.2411766176553883e-37,3.424543843912252e-06,Neutral,3.424543843912252e-06
2016-02-22,0.0143752652119078,0.19235784119914,0.0136872936807362,-0.0010956843923004,-0.0735318779668488,0.0005731608614464,19.3799991607666,0.766929726084038,0,0.9999957383606529,1.3971670496739744e-29,4.261638384677686e-06,Neutral,4.261638384677686e-06
2016-02-23,-0.0127100059697511,-0.0125365463895158,0.0133743569877333,0.162528046977027,-0.0852327765658333,0.0005605140625198,20.9799995422363,0.747780374789999,0,0.9999953283768245,1.6885397416380655e-36,4.671622769029171e-06,Neutral,4.671622769029171e-06
2016-02-24,0.0045653092448452,0.225134809337642,0.0129033097211076,0.0495691799523869,-0.0810470339690733,0.0005834209187777,20.7199993133545,0.745005866003989,0,0.9999984415165594,1.774649416798588e-32,1.558482185180845e-06,Neutral,1.558482185180845e-06
2016-02-25,0.0120388031193475,-0.0048998414394267,0.0128361133338415,0.0532826123809138,-0.0699170788904136,0.0006166246009441,19.1100006103516,0.749530190627762,0,0.9999988158458754,9.004298464884909e-26,1.1841554893100393e-06,Neutral,1.1841554893100393e-06
2016-02-26,-0.0023045472328862,-0.188561603176009,0.0125589668788297,0.002612312463127,-0.0720580310024398,0.0006783812475957,19.8099994659424,0.794233955065343,0,0.9999987430354564,5.717430234071792e-26,1.2569657901764878e-06,Neutral,1.2569657901764878e-06
2016-02-29,-0.0078727517240251,-0.24911241846201,0.0127016128224656,0.130083555702381,-0.0793348060324418,0.0007259361739375,20.5499992370605,0.794168904674302,0,0.9999974468915602,6.693069294351558e-31,2.553110241180112e-06,Neutral,2.553110241180112e-06
2016-03-01,0.0232351176492704,0.006847493124568,0.0126258851433853,0.109283023767698,-0.0576925858266198,0.0007670813412471,17.7000007629395,0.793739664628995,0,0.9999944348465092,1.0722156072666702e-21,5.565153904224671e-06,Neutral,5.565153904224671e-06
2016-03-02,0.004482292715136,-0.166257043898829,0.0126427155441861,0.0538406424637572,-0.0534594080851525,0.00079533989973,17.0900001525879,0.79396935879132,0,0.999999344258173,1.3273050167343864e-16,6.557433339501647e-07,Neutral,6.557433339501647e-07
2016-03-03,0.0039117985547605,-0.35195491300217,0.0118336638763074,0.0207844606333927,-0.0497494804517272,0.0008626991086652,16.7000007629395,0.756878805877593,0,0.9999998059647812,5.550336898295768e-14,1.9403466727916913e-07,Neutral,1.9403466727916913e-07
2016-03-04,0.0032482135678009,-0.518742687676485,0.0118067932285183,0.053300920679453,-0.0466578453941421,0.0009107787607218,16.8600006103516,0.785730324879665,0,0.9999997426566882,9.407232931616582e-13,2.5734360103957877e-07,Neutral,2.5734360103957877e-07
2016-03-07,0.0007984069115458,-0.674463385554632,0.0118101094333092,0.0627004449370171,-0.0458963864922614,0.0009352990091115,17.3500003814697,0.782421954693974,0,0.9999997813720495,1.7846513916058623e-12,2.1862686124923692e-07,Neutral,2.1862686124923692e-07
2016-03-08,-0.0109781035520164,-0.808302275026727,0.0111822235742027,0.242190675444371,-0.0563133508840499,0.0009680180264413,18.6700000762939,0.693091608614706,0,0.9999999118263115,8.026781043663438e-17,8.817457785753301e-08,Neutral,8.817457785753301e-08
2016-03-09,0.004927206776955,-0.221245332647416,0.0105592511909112,0.213989821395932,-0.0516521376807227,0.0010791853182813,18.3400001525879,0.713328897487338,0,0.9999999193314612,5.593709251114708e-14,8.0668501753456e-08,Neutral,8.0668501753456e-08
2016-03-10,0.0008023377658821,-0.396202171768896,0.0105484523845534,0.205166987064933,-0.0508909370464176,0.0011601791107552,18.0499992370605,0.705443979925979,0,0.9999999451029014,2.2560183218849115e-13,5.489860848651834e-08,Neutral,5.489860848651834e-08
2016-03-11,0.0160081045354294,-0.538719757891844,0.0108386296861361,0.0430394334525218,-0.0355752393709979,0.0011865165993307,16.5,0.723602769514196,0,0.9999998863095307,8.090960200486507e-10,1.1287955770551446e-07,Neutral,1.1287955770551446e-07
2016-03-14,-0.0012832905730659,-0.661749263853454,0.0101775064857068,0.129032088491805,-0.036812082790254,0.0012408724813621,16.9200000762939,0.734834011524741,0,0.9999999179781331,2.821223279766119e-08,5.380853295643073e-08,Neutral,5.380853295643073e-08
2016-03-15,-0.0016307159950672,-0.735981214724659,0.0096146646812263,0.257516487203536,-0.0383814887576124,0.0013224292816083,16.8400001525879,0.731505736145744,0,0.9999999065221389,3.7787515703931424e-08,5.5689616838308866e-08,Neutral,5.5689616838308866e-08
2016-03-16,0.0057705029572812,-0.776673074272024,0.0091646295542789,0.329379043684858,-0.0328164251290907,0.0014044097510122,14.9899997711182,0.713546487069277,0,0.9998487589039637,0.00015119752570795993,4.357042483412836e-08,Neutral,4.357042483412836e-08
2016-03-17,0.0063239845214155,-0.895298936518084,0.0087107740568607,0.384906420944639,-0.0266805901586279,0.0015158336570183,14.4399995803833,0.689058814156352,0,0.9648401046319306,0.03515987360682771,2.1762587487486994e-08,Neutral,2.1762587487486994e-08
2016-03-18,0.003922090500227,-0.997310791058427,0.0085668387943131,0.294505242025868,-0.0228556473648959,0.0015914972218489,14.0200004577637,0.672528693052719,0,0.769816387467254,0.23018360285722017,9.677161706666682e-09,Neutral,9.677161706666682e-09
2016-03-21,0.0014178025664159,-1.09648908776295,0.0085363100453675,0.268926080583336,-0.0214692670194028,0.0016528605466328,13.789999961853,0.663194763164645,0,0.6114352326178343,0.3885647609843917,6.396157705548155e-09,Neutral,6.396157705548155e-09
